transaction_id,user_id,transaction_date,transaction_amount,payment_method,transaction_type
Q2-TX-002616,493,06/02/2025,$72.55, Bank Transfer, Upgrade
Q2-TX-002617,888,05/08/2025,$-133,Debit Card,Refund
Q2-TX-002618,790,01/06/2025,$562.38, PayPal,Subscription
Q2-TX-002619,180,08 May 2025,$-488.56, Credit Card ,refund
Q2-TX-002620,1499,04/12/2025,$-106,Bank Transfer , Refund 
Q2-TX-002621,1266,06/03/2025,USD 166.71,CREDIT CARD,Add-on
Q2-TX-002622,1,24/04/2025,351.25 USD, Bank Transfer ,upgrade
Q2-TX-002623,165,11 May 2025,56.82,BANK TRANSFER,Subscription
Q2-TX-002624,1208,"May 01, 2025",341.38,PAYPAL,UPGRADE
Q2-TX-002625,806,06/06/2025,$231.59,Credit Card,ADD-ON
Q2-TX-002626,1493,"Apr 16, 2025",917.72,CREDIT CARD, Add-on
Q2-TX-002627,247,02/04/2025,$392.04,PayPal,Subscription 
Q2-TX-002628,924,17/04/2025,-52.33 USD, PayPal , Refund 
Q2-TX-002629,501,01 May 2025,316.57,debit card,subscription
Q2-TX-002630,1201,07 May 2025,-450.68, Bank Transfer,REFUND
Q2-TX-002631,625,"Apr 27, 2025",$272.45,CREDIT CARD,Subscription
Q2-TX-002632,828,23 Jun 2025,262.33,Credit Card,Add-on
Q2-TX-002633,249,12-06-2025,$261.06,PAYPAL,Subscription
Q2-TX-002634,364,09-06-2025,$385,DEBIT CARD,Add-on
Q2-TX-002635,1227,2025-05-06,252.17, Bank Transfer, Upgrade
Q2-TX-002636,1281,21 Apr 2025,-210.87,Credit Card,refund
Q2-TX-002637,1273,19 Apr 2025,266.40,bank transfer,Subscription 
Q2-TX-002638,358,04/30/2025,-68.42 USD, Bank Transfer , Refund 
Q2-TX-002639,1087,05/24/2025,213.75 USD,Debit Card , Upgrade
Q2-TX-002640,1492,20-06-2025,154.27,BANK TRANSFER, Add-on
Q2-TX-002641,616,26-05-2025,$392.78,Debit Card,SUBSCRIPTION
Q2-TX-002642,616,10/06/2025,USD 113.00, Bank Transfer ,Add-on
Q2-TX-002643,1076,12-04-2025,$209, Credit Card , Add-on
Q2-TX-002644,647,17/04/2025,USD -122.86,CREDIT CARD,refund
Q2-TX-002645,1115,06/27/2025,260.27,PayPal, Add-on 
Q2-TX-002646,820,08-05-2025,USD -539.59, PayPal,refund
Q2-TX-002647,817,2025-06-26,$319,Debit Card,Upgrade
Q2-TX-002648,668,06/29/2025,$321.91, Debit Card ,upgrade
Q2-TX-002649,229,2025-05-30,92.87,credit card,UPGRADE
Q2-TX-002650,1129,04/05/2025,257.34,PayPal , Subscription
Q2-TX-002651,617,06/14/2025,143.30, Credit Card , Add-on
Q2-TX-002652,1109,"Jun 28, 2025",186.51 USD, Debit Card,add-on
Q2-TX-002653,1316,02 Apr 2025,$165.36, Credit Card , Add-on
Q2-TX-002654,521,16/06/2025,$115.23,BANK TRANSFER,SUBSCRIPTION
Q2-TX-002655,751,15 Jun 2025,238.54,Credit Card, Add-on
Q2-TX-002656,765,10-04-2025,$261,PayPal ,Upgrade 
Q2-TX-002657,1247,20-06-2025,$359.59,PayPal,add-on
Q2-TX-002658,391,28-05-2025,-410.85,credit card, Refund 
Q2-TX-002659,426,05/28/2025,-303.32, PayPal, Refund 
Q2-TX-002660,369,"May 30, 2025",91.63, Credit Card, Add-on
Q2-TX-002661,872,08-06-2025,143.71,Credit Card ,Subscription 
Q2-TX-002662,661,2025-04-04,218.47,bank transfer, Add-on
Q2-TX-002663,20,2025-06-27,USD 397.90, Debit Card, Add-on 
Q2-TX-002664,1149,22/06/2025,270.87,credit card, Add-on 
Q2-TX-002665,529,23 May 2025,USD 372.50,credit card,Upgrade
Q2-TX-002666,848,"Jun 12, 2025",USD -459.23,Bank Transfer,Refund 
Q2-TX-002667,653,20 Jun 2025,435.44,CREDIT CARD,Upgrade
Q2-TX-002668,1057,2025-05-15,$-122,CREDIT CARD,refund
Q2-TX-002669,1100,09 May 2025,101.11,Bank Transfer ,UPGRADE
Q2-TX-002670,1125,08-06-2025,-298.54 USD,PayPal,refund
Q2-TX-002671,324,2025-05-28,$383,PayPal,upgrade
Q2-TX-002672,409,21 Apr 2025,USD 74.34,Debit Card,UPGRADE
Q2-TX-002673,913,04/19/2025,$-196, Credit Card,refund
Q2-TX-002674,299,07 Apr 2025,375.92,PayPal ,Subscription 
Q2-TX-002675,1036,13 May 2025,111.23,Bank Transfer,add-on
Q2-TX-002676,95,2025-06-24,241.17, Credit Card,Subscription 
Q2-TX-002677,1493,22-06-2025,USD -276.96,bank transfer, Refund
Q2-TX-002678,1051,05/01/2025,$64,BANK TRANSFER, Subscription
Q2-TX-002679,926,11 Jun 2025,$336, Bank Transfer ,ADD-ON
Q2-TX-002680,253,"May 02, 2025",,Debit Card,UPGRADE
Q2-TX-002681,636,25 Apr 2025,230.18, PayPal , Upgrade
Q2-TX-002682,1088,2025-06-04,59.32, Bank Transfer ,add-on
Q2-TX-002683,676,2025-05-16,$152.86, Credit Card ,subscription
Q2-TX-002684,1295,"Apr 22, 2025",-394.66 USD,PAYPAL,Refund
Q2-TX-002685,177,23-04-2025,124.45 USD, PayPal ,add-on
Q2-TX-002686,1100,05/16/2025,-438.63 USD,Bank Transfer , Refund
Q2-TX-002687,1343,2025-04-14,, Credit Card,Add-on
Q2-TX-002688,1159,09-05-2025,,bank transfer,upgrade
Q2-TX-002689,653,09-06-2025,103.98 USD,debit card, Subscription
Q2-TX-002690,648,"May 12, 2025",539.85 USD,PayPal ,Add-on 
Q2-TX-002691,895,04/13/2025,$141,CREDIT CARD, Upgrade 
Q2-TX-002692,641,"Jun 07, 2025",USD 188.34,Debit Card ,Add-on 
Q2-TX-002693,666,16/06/2025,179.19 USD, Bank Transfer,Add-on
Q2-TX-002694,1306,08-06-2025,$31,debit card,SUBSCRIPTION
Q2-TX-002695,133,05/26/2025,196.39, Bank Transfer,add-on
Q2-TX-002696,1093,22 May 2025,120.07 USD,PayPal,Subscription
Q2-TX-002697,119,25/04/2025,USD -233.34, Debit Card,Refund 
Q2-TX-002698,890,2025-06-20,$267.19, PayPal,ADD-ON
Q2-TX-002699,67,05/28/2025,$126,paypal,Upgrade 
Q2-TX-002700,900001,"Jun 21, 2025",$-128.59, PayPal ,Refund
Q2-TX-002701,1189,2025-06-01,$-139,Bank Transfer,refund
Q2-TX-002702,831,2025-06-12,USD 241.06, Debit Card,ADD-ON
Q2-TX-002703,377,2025-04-27,$-173.70,Debit Card,REFUND
Q2-TX-002704,998,2025-05-24,USD 128.42,Debit Card ,Subscription
Q2-TX-002705,631,02 Jun 2025,167.32,debit card,upgrade
Q2-TX-002706,1412,"Jun 15, 2025",USD 390.40,Bank Transfer , Add-on 
Q2-TX-002707,115,04/25/2025,$231.41,Debit Card ,ADD-ON
Q2-TX-002708,1387,28-04-2025,USD 156.65, Debit Card,add-on
Q2-TX-002709,191,06/08/2025,$-448.32,debit card, Refund 
Q2-TX-002710,179,24-05-2025,$-289,DEBIT CARD,refund
Q2-TX-002711,705,04/05/2025,64.92 USD,paypal,subscription
Q2-TX-002712,723,19/05/2025,-334.02,Debit Card,REFUND
Q2-TX-002713,1306,30/04/2025,USD -566.40, Credit Card, Refund
Q2-TX-002714,720,26/04/2025,346.70 USD, Credit Card,Subscription 
Q2-TX-002715,1480,25/06/2025,145.89,Debit Card ,ADD-ON
Q2-TX-002716,652,05/20/2025,202.18,DEBIT CARD,Upgrade
Q2-TX-002717,398,03/05/2025,59.77 USD,Debit Card ,add-on
Q2-TX-002718,932,05/03/2025,$322,Bank Transfer ,add-on
Q2-TX-002719,1372,01 Apr 2025,188.08,CREDIT CARD,UPGRADE
Q2-TX-002720,745,2025-06-26,USD 137.60,credit card, Subscription 
Q2-TX-002721,527,26 May 2025,192.74 USD, Credit Card,ADD-ON
Q2-TX-002722,90,03 Jun 2025,66.19, Debit Card ,subscription
Q2-TX-002723,1253,05/05/2025,USD 72.39,Debit Card , Upgrade
Q2-TX-002724,1481,"Jun 21, 2025",-91.14 USD,credit card, Refund
Q2-TX-002725,462,18-04-2025,$33.37, Bank Transfer, Upgrade
Q2-TX-002726,1149,29-04-2025,$-149,Debit Card,REFUND
Q2-TX-002727,1268,2025-04-06,$109,PAYPAL, Subscription
Q2-TX-002728,1084,12/04/2025,$401,BANK TRANSFER,UPGRADE
Q2-TX-002729,217,09 Apr 2025,101.90, Credit Card , Upgrade
Q2-TX-002730,922,2025-05-30,$302,DEBIT CARD,UPGRADE
Q2-TX-002731,1263,18-05-2025,-123.11,Debit Card,Refund 
Q2-TX-002732,116,01 May 2025,237.33 USD, Credit Card , Upgrade
Q2-TX-002733,708,13/04/2025,460.69,Bank Transfer ,Upgrade 
Q2-TX-002734,1471,12-06-2025,USD 91.59,Debit Card , Add-on 
Q2-TX-002735,15,"Apr 26, 2025",-502.16 USD, Bank Transfer,Refund
Q2-TX-002736,1377,03/04/2025,$-334.65,Credit Card,REFUND
Q2-TX-002737,430,21-05-2025,$-268, Credit Card , Refund
Q2-TX-002738,31,06/29/2025,231.35, Credit Card,Add-on
Q2-TX-002739,180,2025-05-21,204.56 USD, PayPal,Add-on 
Q2-TX-002740,182,06/08/2025,$377.12,CREDIT CARD, Subscription
Q2-TX-002741,1150,22/05/2025,204.35 USD,credit card, Add-on
Q2-TX-002742,424,14-05-2025,177.24,Credit Card,Upgrade
Q2-TX-002743,1027,"Jun 12, 2025",-311.31,Bank Transfer , Refund 
Q2-TX-002744,1492,06/06/2025,$-122.35,PayPal,REFUND
Q2-TX-002745,398,21-06-2025,$-591,Credit Card ,Refund
Q2-TX-002746,254,"May 11, 2025",$-263.79, PayPal,Refund
Q2-TX-002747,864,06/29/2025,USD 187.79,PayPal , Add-on
Q2-TX-002748,534,30-04-2025,-185.41, Credit Card,Refund
Q2-TX-002749,666,05/23/2025,-172.01 USD,PAYPAL, Refund 
Q2-TX-002750,1140,2025-05-29,USD 287.80,CREDIT CARD, Upgrade 
Q2-TX-002751,4,2025-05-23,235.62 USD, Debit Card ,add-on
Q2-TX-002752,1464,27 May 2025,$-198,Credit Card, Refund 
Q2-TX-002753,1190,19 Jun 2025,429.85,Debit Card, Upgrade
Q2-TX-002754,877,11/05/2025,476.72,Bank Transfer,add-on
Q2-TX-002755,383,06 Jun 2025,97.07, Debit Card ,Add-on 
Q2-TX-002756,329,25 May 2025,183.44, Credit Card,Add-on 
Q2-TX-002757,341,"Apr 15, 2025",158.83, Debit Card ,UPGRADE
Q2-TX-002758,1222,28/05/2025,$-145.95, Bank Transfer, Refund
Q2-TX-002759,686,2025-04-06,$157, Debit Card ,ADD-ON
Q2-TX-002760,440,21 May 2025,USD -101.81, Debit Card , Refund 
Q2-TX-002761,708,2025-06-06,$-338, Debit Card ,refund
Q2-TX-002762,1027,04-06-2025,183.57 USD,Credit Card,subscription
Q2-TX-002763,76,05/06/2025,-223.59,BANK TRANSFER,refund
Q2-TX-002764,881,31/05/2025,-341.23, Debit Card, Refund 
Q2-TX-002765,1273,23-04-2025,99.34, Credit Card ,UPGRADE
Q2-TX-002766,1142,06-06-2025,$238, Debit Card,add-on
Q2-TX-002767,366,2025-05-09,79.71 USD,Bank Transfer,SUBSCRIPTION
Q2-TX-002768,609,05/16/2025,81.16, Bank Transfer,Add-on
Q2-TX-002769,1073,10 May 2025,209.55 USD,Debit Card ,SUBSCRIPTION
Q2-TX-002770,922,23/06/2025,202.07 USD,Credit Card, Upgrade
Q2-TX-002771,663,2025-05-03,99.86 USD,Bank Transfer,UPGRADE
Q2-TX-002772,446,30 May 2025,-399.39,Credit Card ,Refund
Q2-TX-002773,858,24 Jun 2025,$40,PayPal ,Upgrade
Q2-TX-002774,1239,15 May 2025,97.76 USD, Credit Card , Add-on
Q2-TX-002775,1395,"Apr 20, 2025",159.05 USD,CREDIT CARD,Add-on 
Q2-TX-002776,98,2025-06-25,USD 131.79,bank transfer, Subscription 
Q2-TX-002777,1121,28 Apr 2025,89.72,bank transfer,Upgrade
Q2-TX-002778,1074,"Jun 04, 2025",-665.69,Debit Card, Refund 
Q2-TX-002779,612,"Jun 28, 2025",$349.29,PAYPAL, Add-on
Q2-TX-002780,1423,21 Apr 2025,$179, Credit Card ,Subscription
Q2-TX-002781,681,2025-05-04,425.64,paypal,UPGRADE
Q2-TX-002782,1290,05/06/2025,389.32,PAYPAL, Upgrade
Q2-TX-002783,868,"Jun 16, 2025",USD 133.52,Debit Card,Upgrade
Q2-TX-002784,46,04/01/2025,$186,PayPal,Add-on 
Q2-TX-002785,1297,21 Jun 2025,$206.63,bank transfer,UPGRADE
Q2-TX-002786,1434,2025-06-24,339.87 USD, Bank Transfer,UPGRADE
Q2-TX-002787,954,04/25/2025,$-280, PayPal ,refund
Q2-TX-002788,1056,"Jun 18, 2025",-188.56 USD, Bank Transfer, Refund 
Q2-TX-002789,578,2025-05-19,USD 138.79, Credit Card,Subscription 
Q2-TX-002790,182,22/04/2025,200.16, Bank Transfer ,Add-on
Q2-TX-002791,1438,30 Apr 2025,$88.21, Bank Transfer , Add-on 
Q2-TX-002792,73,"Jun 01, 2025",111.60 USD,Credit Card , Add-on 
Q2-TX-002793,1395,2025-04-12,175.37 USD,PAYPAL, Subscription 
Q2-TX-002794,1249,04/16/2025,$193,Bank Transfer ,subscription
Q2-TX-002795,906,06/26/2025,555.17,bank transfer,Subscription
Q2-TX-002796,149,22 Jun 2025,USD 114.38, Credit Card,Add-on 
Q2-TX-002797,838,08/05/2025,$46.97,debit card, Subscription 
Q2-TX-002798,196,16 May 2025,$-146,Debit Card,Refund
Q2-TX-002799,914,"Jun 22, 2025",129.14,PayPal,Subscription
Q2-TX-002800,740,14 Jun 2025,USD 172.05,DEBIT CARD,SUBSCRIPTION
Q2-TX-002801,181,06 Apr 2025,$154, Bank Transfer, Upgrade
Q2-TX-002802,1277,"Jun 29, 2025",-190.21,Credit Card, Refund 
Q2-TX-002803,550,2025-05-14,,CREDIT CARD,Subscription
Q2-TX-002804,737,26 Apr 2025,-230.11, Bank Transfer ,refund
Q2-TX-002805,147,30 Apr 2025,$127.25, Bank Transfer ,upgrade
Q2-TX-002806,439,2025-04-22,,PAYPAL,add-on
Q2-TX-002807,134,06/10/2025,$282.18,bank transfer,Add-on
Q2-TX-002808,1395,25 Jun 2025,$-349,PayPal,Refund
Q2-TX-002809,767,29-04-2025,$153,Credit Card,subscription
Q2-TX-002810,145,06 Jun 2025,$-516,PAYPAL,refund
Q2-TX-002811,243,05/22/2025,USD -274.61,credit card,Refund
Q2-TX-002812,129,2025-05-15,-224.66,paypal,Refund 
Q2-TX-002813,790,"Apr 12, 2025",USD 183.33,Credit Card,ADD-ON
Q2-TX-002814,534,"Jun 24, 2025",USD -353.47,Bank Transfer, Refund
Q2-TX-002815,187,25-05-2025,495.97,Bank Transfer, Subscription
Q2-TX-002816,140,05/27/2025,-479.70,Bank Transfer ,refund
Q2-TX-002817,394,"Apr 30, 2025",204.11 USD,paypal, Subscription 
Q2-TX-002818,757,2025-04-12,-477.44,bank transfer,REFUND
Q2-TX-002819,97,2025-04-05,USD -124.31, PayPal, Refund
Q2-TX-002820,544,"Apr 02, 2025",$321.10, Credit Card,ADD-ON
Q2-TX-002821,1210,2025-06-28,-113.71 USD,PAYPAL,Refund
Q2-TX-002822,559,27-06-2025,$298.54,BANK TRANSFER,ADD-ON
Q2-TX-002823,329,04/18/2025,$-298, Credit Card ,Refund 
Q2-TX-002824,897,"May 13, 2025",-152.94 USD,Debit Card ,Refund 
Q2-TX-002825,199,02/06/2025,$127,Bank Transfer , Upgrade 
Q2-TX-002826,226,03/04/2025,$449,Bank Transfer ,Upgrade 
Q2-TX-002827,610,"Apr 07, 2025",95.19,DEBIT CARD,subscription
Q2-TX-002828,606,01 Apr 2025,USD 74.18, Debit Card ,UPGRADE
Q2-TX-002829,1366,11 May 2025,264.68,paypal,Subscription
Q2-TX-002830,241,01 May 2025,$200,credit card, Subscription
Q2-TX-002831,1046,26-05-2025,$262,Credit Card ,Subscription 
Q2-TX-002832,846,05/08/2025,-132.47, Debit Card,Refund 
Q2-TX-002833,414,"Jun 26, 2025",$140.67,Credit Card,SUBSCRIPTION
Q2-TX-002834,514,2025-06-06,$204, PayPal, Subscription 
Q2-TX-002835,984,"Apr 02, 2025",206.06 USD,DEBIT CARD, Upgrade 
Q2-TX-002836,1031,23/05/2025,$197, Credit Card,Subscription 
Q2-TX-002837,986,01-05-2025,491.36,PayPal ,upgrade
Q2-TX-002838,1220,16-05-2025,$517, Credit Card,Add-on
Q2-TX-002839,1424,29 Jun 2025,90.31,BANK TRANSFER,Subscription
Q2-TX-002840,31,06/23/2025,264.55,Debit Card, Upgrade
Q2-TX-002841,338,05/26/2025,$-103,paypal, Refund 
Q2-TX-002842,83,15/06/2025,,bank transfer,UPGRADE
Q2-TX-002843,672,05/15/2025,143.10,Bank Transfer,Upgrade 
Q2-TX-002844,1266,02 May 2025,-172.34 USD, Debit Card ,Refund 
Q2-TX-002845,20,"Jun 26, 2025",USD 348.23,credit card,ADD-ON
Q2-TX-002846,619,22 Jun 2025,110.93 USD,PayPal ,subscription
Q2-TX-002847,183,2025-04-10,$73,CREDIT CARD, Subscription 
Q2-TX-002848,66,02/06/2025,$109.56,Credit Card,Subscription
Q2-TX-002849,983,16-04-2025,387.05,PAYPAL,Subscription
Q2-TX-002850,662,07 Jun 2025,USD 162.02,credit card,Subscription
Q2-TX-002851,1188,2025-06-08,USD 369.28, Debit Card, Subscription
Q2-TX-002852,1044,04/07/2025,$210.13,BANK TRANSFER, Upgrade 
Q2-TX-002853,1193,2025-05-16,USD 60.85,debit card,subscription
Q2-TX-002854,1210,29 Apr 2025,130.69, Debit Card, Upgrade
Q2-TX-002855,618,"May 22, 2025",-245.45,CREDIT CARD,REFUND
Q2-TX-002856,1011,04/04/2025,36.56 USD,DEBIT CARD,Add-on 
Q2-TX-002857,134,15/05/2025,$273.74, Credit Card ,upgrade
Q2-TX-002858,1054,26 Apr 2025,73.66 USD, PayPal ,add-on
Q2-TX-002859,163,06-06-2025,136.61,credit card, Upgrade
Q2-TX-002860,1227,"Jun 18, 2025",$495.34, Credit Card , Add-on
Q2-TX-002861,334,01/05/2025,USD 502.12,PayPal , Add-on 
Q2-TX-002862,12,"May 05, 2025",$-291,credit card, Refund
Q2-TX-002863,97,2025-04-10,-228.73 USD,CREDIT CARD, Refund 
Q2-TX-002864,575,05/06/2025,USD -142.47,Credit Card ,refund
Q2-TX-002865,821,31-05-2025,58.79 USD,BANK TRANSFER,SUBSCRIPTION
Q2-TX-002866,621,"Jun 26, 2025",$53.50,Credit Card,Subscription
Q2-TX-002867,735,23 Apr 2025,$210,credit card,Subscription 
Q2-TX-002868,550,14/06/2025,$170,BANK TRANSFER, Subscription
Q2-TX-002869,900005,21 Apr 2025,150.09 USD, Debit Card,subscription
Q2-TX-002870,1400,05/07/2025,$427.18,BANK TRANSFER,Upgrade 
Q2-TX-002871,634,01-05-2025,USD 108.13,Credit Card,add-on
Q2-TX-002872,1035,"Jun 25, 2025",-830.62, Debit Card,REFUND
Q2-TX-002873,1168,2025-04-30,$775,credit card,Add-on 
Q2-TX-002874,887,2025-04-07,$343.24,PAYPAL, Subscription
Q2-TX-002875,584,"May 04, 2025",USD -169.05, PayPal ,Refund 
Q2-TX-002876,509,06/22/2025,$48.14,Bank Transfer , Subscription
Q2-TX-002877,1105,01 May 2025,$333.54, PayPal , Add-on 
Q2-TX-002878,854,23/04/2025,$693.81, Bank Transfer , Subscription 
Q2-TX-002879,654,"Jun 29, 2025",$-916.63, PayPal ,refund
Q2-TX-002880,519,04/04/2025,113.30 USD,Credit Card,Upgrade 
Q2-TX-002881,965,06/23/2025,USD 351.75, Debit Card ,Upgrade
Q2-TX-002882,1029,02 Apr 2025,86.88,Debit Card, Add-on 
Q2-TX-002883,794,22-05-2025,49.81,PayPal,Add-on 
Q2-TX-002884,1248,2025-06-08,420.08 USD, Debit Card ,subscription
Q2-TX-002885,538,04/17/2025,142.83 USD,BANK TRANSFER,subscription
Q2-TX-002886,553,04/19/2025,$171.24,Credit Card , Add-on 
Q2-TX-002887,857,05/21/2025,168.49,bank transfer,add-on
Q2-TX-002888,873,"Apr 16, 2025",$15.48, Credit Card,Subscription
Q2-TX-002889,1063,2025-05-09,170.23,Credit Card, Upgrade 
Q2-TX-002890,910,2025-06-05,$474.84,Debit Card,ADD-ON
Q2-TX-002891,461,10 May 2025,$155.04, PayPal , Upgrade
Q2-TX-002892,1440,27/06/2025,240.01 USD,DEBIT CARD,add-on
Q2-TX-002893,217,13-04-2025,USD -60.90,CREDIT CARD,refund
Q2-TX-002894,626,"May 28, 2025",,bank transfer, Subscription
Q2-TX-002895,690,04/04/2025,$-146.23, Credit Card ,Refund 
Q2-TX-002896,596,21-05-2025,USD 106.39,CREDIT CARD,add-on
Q2-TX-002897,308,23-06-2025,104.54, PayPal ,add-on
Q2-TX-002898,785,2025-04-12,-661.47,Bank Transfer,REFUND
Q2-TX-002899,611,18-06-2025,35.59,Debit Card,upgrade
Q2-TX-002900,430,13 Apr 2025,298.75 USD, Debit Card,upgrade
Q2-TX-002901,943,"Apr 05, 2025",$42.15,Credit Card ,Subscription
Q2-TX-002902,1299,17/06/2025,, Credit Card,Upgrade 
Q2-TX-002903,848,15/06/2025,-117.69,Bank Transfer ,refund
Q2-TX-002904,98,04/11/2025,297.69 USD, Credit Card,Upgrade 
Q2-TX-002905,27,26-05-2025,186.35, Credit Card , Upgrade 
Q2-TX-002906,1139,2025-04-22,$-248.55, PayPal, Refund
Q2-TX-002907,241,30 May 2025,224.94, PayPal ,upgrade
Q2-TX-002908,76,10/05/2025,,DEBIT CARD,ADD-ON
Q2-TX-002909,1151,05/28/2025,USD -48.40,Credit Card,REFUND
Q2-TX-002910,721,10/06/2025,$102.13, Debit Card,Add-on
Q2-TX-002911,435,17/04/2025,353.08,Debit Card , Upgrade
Q2-TX-002912,312,2025-06-27,138.23,CREDIT CARD,Upgrade
Q2-TX-002913,865,04/27/2025,183.47 USD,PayPal, Subscription
Q2-TX-002914,1005,2025-06-19,$93.86, Credit Card,subscription
Q2-TX-002915,5,06-04-2025,$112,debit card,Add-on 
Q2-TX-002916,1099,"May 12, 2025",$596,paypal,upgrade
Q2-TX-002917,1362,"May 08, 2025",494.07,Bank Transfer,SUBSCRIPTION
Q2-TX-002918,973,2025-04-28,300.26,Credit Card, Add-on
Q2-TX-002919,63,30-04-2025,319.28 USD,CREDIT CARD,Subscription
Q2-TX-002920,1238,09/05/2025,,PAYPAL,REFUND
Q2-TX-002921,193,30-06-2025,USD 206.39,DEBIT CARD,Subscription
Q2-TX-002922,554,23 Apr 2025,$619,DEBIT CARD,Upgrade
Q2-TX-002923,1209,06/17/2025,142.83 USD,Bank Transfer, Upgrade
Q2-TX-002924,324,2025-05-07,117.07, Debit Card,upgrade
Q2-TX-002925,664,06-05-2025,154.71 USD,DEBIT CARD,add-on
Q2-TX-002926,982,06/27/2025,$152.95,CREDIT CARD, Subscription 
Q2-TX-002927,820,24 May 2025,-360.29, PayPal , Refund 
Q2-TX-002928,1224,"Jun 28, 2025",$121.97,debit card,Add-on 
Q2-TX-002929,1184,02-05-2025,USD -202.42,BANK TRANSFER, Refund
Q2-TX-002930,148,23/06/2025,$268.51,paypal,Add-on 
Q2-TX-002931,32,"Jun 15, 2025",$-227,Debit Card,refund
Q2-TX-002932,1074,08 May 2025,83.61 USD,Debit Card,Add-on
Q2-TX-002933,1258,06/18/2025,$-267,Bank Transfer,refund
Q2-TX-002934,1485,17/04/2025,$-238.38,paypal, Refund
Q2-TX-002935,1339,10 Apr 2025,USD 297.91, Bank Transfer,Subscription 
Q2-TX-002936,1407,06/30/2025,$284,BANK TRANSFER, Add-on 
Q2-TX-002937,66,"Jun 16, 2025",293.66,Credit Card ,Add-on
Q2-TX-002938,2,03 Apr 2025,$-27.86,credit card,Refund
Q2-TX-002939,113,24-04-2025,-105.94 USD,BANK TRANSFER, Refund 
Q2-TX-002940,1425,01 May 2025,USD 384.59,PayPal,Subscription
Q2-TX-002941,1062,13-05-2025,$-120,PayPal ,REFUND
Q2-TX-002942,1221,2025-06-17,400.04, Credit Card,Subscription
Q2-TX-002943,900008,2025-05-25,152.26, Debit Card,upgrade
Q2-TX-002944,1127,28/06/2025,USD 132.24,PayPal, Add-on 
Q2-TX-002945,1419,10 May 2025,-155.95,CREDIT CARD,REFUND
Q2-TX-002946,536,2025-05-03,$1152,Bank Transfer ,ADD-ON
Q2-TX-002947,1322,29 May 2025,$-191, PayPal , Refund
Q2-TX-002948,474,2025-04-25,339.23, PayPal ,ADD-ON
Q2-TX-002949,486,04 Apr 2025,-836.85,Debit Card, Refund
Q2-TX-002950,1171,28-06-2025,276.16 USD,Bank Transfer , Add-on
Q2-TX-002951,1035,29/04/2025,-596.57, Bank Transfer ,REFUND
Q2-TX-002952,912,07/06/2025,$379.56,PAYPAL,upgrade
Q2-TX-002953,51,2025-06-02,-300.96 USD,Credit Card,Refund
Q2-TX-002954,1374,28/06/2025,-81.46 USD, Bank Transfer ,refund
Q2-TX-002955,78,13/05/2025,169.46,BANK TRANSFER, Upgrade 
Q2-TX-002956,1188,05/30/2025,USD 276.26,PAYPAL,add-on
Q2-TX-002957,1111,"Apr 21, 2025",133.82,paypal, Add-on
Q2-TX-002958,57,"May 11, 2025",289.93,Credit Card ,ADD-ON
Q2-TX-002959,698,2025-06-13,186.53, Credit Card,upgrade
Q2-TX-002960,1114,25/04/2025,$109.19,paypal,Add-on
Q2-TX-002961,1043,24/05/2025,338.45, Bank Transfer , Subscription
Q2-TX-002962,427,06/11/2025,$255.71, Credit Card,Subscription 
Q2-TX-002963,955,01-05-2025,$300, Credit Card ,SUBSCRIPTION
Q2-TX-002964,246,28/05/2025,USD 229.54,Debit Card,Subscription 
Q2-TX-002965,1011,"Jun 04, 2025",147.69,Bank Transfer,Subscription 
Q2-TX-002966,1118,04/17/2025,$199.25, Bank Transfer ,Subscription
Q2-TX-002967,189,05/27/2025,USD 136.77,credit card,Subscription 
Q2-TX-002968,1462,01-05-2025,$535.04,Credit Card,Add-on
Q2-TX-002969,307,28/05/2025,USD -259.95,debit card,Refund 
Q2-TX-002970,481,06/17/2025,USD -203.47,Credit Card ,Refund 
Q2-TX-002971,555,31-05-2025,-177.81 USD,Debit Card ,Refund
Q2-TX-002972,30,10 May 2025,103.47 USD,debit card,upgrade
Q2-TX-002973,502,"Apr 25, 2025",267.58, Debit Card ,upgrade
Q2-TX-002974,1097,27/06/2025,$88,Debit Card,SUBSCRIPTION
Q2-TX-002975,121,"Apr 21, 2025",USD 468.85, Credit Card , Subscription
Q2-TX-002976,1053,10-05-2025,$-327.17,BANK TRANSFER,REFUND
Q2-TX-002977,494,2025-04-28,118.10 USD,bank transfer,add-on
Q2-TX-002978,1197,05/05/2025,$476, Credit Card,UPGRADE
Q2-TX-002979,619,06/16/2025,-189.89,PayPal ,refund
Q2-TX-002980,1145,"May 02, 2025",313.19, Debit Card ,subscription
Q2-TX-002981,246,15/04/2025,187.54,CREDIT CARD,add-on
Q2-TX-002982,586,09/05/2025,USD -191.51, Credit Card, Refund
Q2-TX-002983,1096,23 Jun 2025,399.14,CREDIT CARD,SUBSCRIPTION
Q2-TX-002984,472,"Jun 17, 2025",206.73 USD, Bank Transfer ,Add-on 
Q2-TX-002985,111,"Jun 25, 2025",152.30,Credit Card, Subscription 
Q2-TX-002986,843,05/12/2025,132.20,PayPal,Subscription 
Q2-TX-002987,1162,25 Apr 2025,$178.67,Debit Card , Add-on 
Q2-TX-002988,1371,06 Jun 2025,$647.38,PayPal,Add-on
Q2-TX-002989,1176,"Apr 07, 2025",255.12 USD,paypal,SUBSCRIPTION
