ticket_id,user_id,opened_date,category,priority,resolution_hours,satisfaction,ticket_status
TCK-005574,1298,11 Jun 2025,Billing , Critical ,19.9,2.0,open
TCK-005575,1301,10/30/2025,TECHNICAL, High ,12.3,3.0, Open 
TCK-005576,445,06-09-2025,Billing,high,18.0,1.0,Open
TCK-005577,415,29/12/2025,technical,High,25.4,2.0, Open
TCK-005578,1210,2025-09-22, Security, Low,14.0,3.0, Resolved
TCK-005579,477,29/01/2025,TECHNICAL,High ,9.9,3.0, Pending
TCK-005580,648,16/06/2025, Feature Request , Medium,26.1,, Open 
TCK-005581,621,01/12/2025,TECHNICAL,LOW,20.6,, Open
TCK-005582,980,25 Sep 2025,security,Medium,25.0,4.0,CLOSED
TCK-005583,393,26/07/2025,billing, Critical ,5.2,4.0, Open 
TCK-005584,1111,09/30/2025, Performance ,Critical,3.8,4.0,CLOSED
TCK-005585,600,26-12-2025,feature request, Medium ,9.2,2.0,open
TCK-005586,665,"Apr 17, 2025",billing,Medium,3.6,4.0, Pending 
TCK-005587,1065,2025-01-10, Security ,HIGH,29.9,4.0,closed
TCK-005588,1190,2025-05-21,technical, Medium,1.2,4.0,Open
TCK-005589,695,03/21/2025,Account ,Low ,38.4,2.0,Resolved 
TCK-005590,322,01/24/2025,FEATURE REQUEST, High,19.9,2.0,open
TCK-005591,851,"Sep 03, 2025",account, Critical,4.3,3.0,CLOSED
TCK-005592,407,15-07-2025,Feature Request ,Low,5.8,,PENDING
TCK-005593,491,19 Feb 2025,Security , High,12.6,2.0,Closed
TCK-005594,128,01/30/2025, Technical , Medium,12.6,3.0,CLOSED
TCK-005595,270,13-03-2025, Account , Medium ,16.9,5.0,CLOSED
TCK-005596,26,30-06-2025,SECURITY,High ,5.8,, Closed 
TCK-005597,602,04/11/2025,TECHNICAL,low,13.6,3.0, Resolved 
TCK-005598,686,11 Jan 2025, Feature Request,critical,3.3,4.0,Closed
TCK-005599,1445,"Feb 07, 2025",Account ,Critical,29.2,1.0, Resolved
TCK-005600,260,22-09-2025,Technical,Low,8.9,, Closed 
TCK-005601,440,24/07/2025, Account,low,0.8,,RESOLVED
TCK-005602,95,12/06/2025,Account,medium,20.4,2.0,Closed 
TCK-005603,925,"Jun 02, 2025", Billing,Critical ,14.5,3.0, Pending
TCK-005604,92,2025-09-16,PERFORMANCE, Low ,32.3,, Resolved
TCK-005605,1061,18/10/2025, Technical,Critical ,7.8,,Resolved 
TCK-005606,249,2025-05-08,Account,High ,9.2,3.0, Resolved
TCK-005607,180,28/04/2025,Account,Medium ,37.1,3.0, Resolved
TCK-005608,346,12-11-2025,billing,Medium ,9.1,2.0,PENDING
TCK-005609,956,06/29/2025, Security ,High,2.2,,Closed 
TCK-005610,929,02/16/2025,feature request,Critical ,7.7,1.0,Open
TCK-005611,662,"Apr 12, 2025", Feature Request ,high,18.8,4.0,Resolved 
TCK-005612,40,2025-12-07, Billing ,HIGH,22.4,3.0, Resolved
TCK-005613,1259,"Nov 08, 2025",Billing ,Medium ,37.7,2.0,resolved
TCK-005614,947,01/12/2025, Billing,HIGH,2.8,,pending
TCK-005615,419,10-04-2025, Billing,CRITICAL,27.8,3.0, Open 
TCK-005616,1190,30 Sep 2025,Performance,HIGH,20.4,2.0,pending
TCK-005617,1271,"Dec 30, 2025",Feature Request , Critical,2.9,1.0,OPEN
TCK-005618,1280,25 Mar 2025, Performance ,LOW,10.2,4.0,Pending 
TCK-005619,755,12/22/2025,Billing , Critical,8.1,5.0, Open
TCK-005620,1294,15 Oct 2025, Technical,critical,4.8,, Pending 
TCK-005621,1204,02/09/2025,Security,Medium,6.3,3.0, Pending 
TCK-005622,174,27-10-2025,billing, Low,0.9,2.0,PENDING
TCK-005623,1147,12/03/2025,SECURITY,HIGH,9.3,2.0,Resolved 
TCK-005624,1252,"Nov 18, 2025",Performance ,low,8.1,,Resolved 
TCK-005625,1024,04/06/2025,BILLING,high,44.6,4.0, Closed 
TCK-005626,885,29/05/2025,BILLING, High,15.0,4.0,Pending
TCK-005627,844,2025-11-13,PERFORMANCE,Critical ,15.0,2.0,Closed 
TCK-005628,1475,"Jun 26, 2025",Account, Critical,19.4,,OPEN
TCK-005629,1433,09-03-2025, Billing, High,4.6,3.0,Open
TCK-005630,1124,03-04-2025, Security, Low,31.2,1.0,Closed
TCK-005631,266,08 Nov 2025,performance,MEDIUM,16.1,3.0,RESOLVED
TCK-005632,1171,07/28/2025,Security,CRITICAL,8.2,2.0, Open
TCK-005633,247,"Jun 18, 2025",security,HIGH,23.1,2.0, Open
TCK-005634,1241,05/10/2025,Security ,Medium,17.0,, Resolved
TCK-005635,792,23-11-2025, Technical ,Medium ,8.5,2.0,resolved
TCK-005636,1264,06 Jul 2025,performance,Critical ,2.2,2.0, Pending 
TCK-005637,894,2025-07-23,Account ,Critical,19.5,2.0,CLOSED
TCK-005638,861,14-05-2025,Performance , Critical,37.0,3.0,resolved
TCK-005639,1359,27-07-2025,Account ,Medium ,40.3,5.0, Pending 
TCK-005640,341,"Oct 15, 2025",Account, Medium ,2.0,3.0, Pending 
TCK-005641,31,16/09/2025,Billing, Critical ,15.0,1.0,Closed
TCK-005642,1070,15/07/2025, Account ,Medium,10.4,,PENDING
TCK-005643,1029,"Jan 02, 2025", Feature Request , High ,22.1,3.0, Open 
TCK-005644,259,26/01/2025, Billing,medium,17.8,2.0,RESOLVED
TCK-005645,1214,14 Apr 2025, Billing,Low ,38.5,, Open 
TCK-005646,1272,"Jul 14, 2025",Billing,Low,27.4,1.0,OPEN
TCK-005647,956,"Jun 09, 2025", Account , Critical,11.5,2.0,PENDING
TCK-005648,1432,10/04/2025,Billing ,critical,6.0,5.0,Resolved
TCK-005649,510,16 Oct 2025, Account,critical,6.7,,Closed
TCK-005650,376,2025-01-28, Feature Request,Critical,25.1,2.0, Pending 
TCK-005651,105,21-09-2025,TECHNICAL, High ,24.3,1.0,Resolved
TCK-005652,481,03/11/2025, Feature Request , Low ,23.7,5.0, Resolved
TCK-005653,902,29-11-2025,Technical ,High,29.2,2.0,pending
TCK-005654,417,"Feb 19, 2025",Feature Request ,CRITICAL,1.7,2.0, Pending
TCK-005655,174,2025-04-12,PERFORMANCE,High,21.7,2.0,CLOSED
TCK-005656,106,"Jan 11, 2025",BILLING, High ,11.7,,Open
TCK-005657,1131,10-08-2025,Feature Request,Critical ,8.1,1.0,CLOSED
TCK-005658,543,06 Dec 2025,Feature Request,medium,27.8,,Resolved 
TCK-005659,1253,02/22/2025, Account, Critical,6.9,1.0,Open
TCK-005660,1043,25 May 2025, Account ,Critical ,26.7,1.0,Open
TCK-005661,465,04-11-2025,account, Critical,7.5,2.0,Closed
TCK-005662,1130,13 Nov 2025,Feature Request,Low ,9.4,2.0, Pending 
TCK-005663,287,2025-11-23,TECHNICAL,critical,34.0,, Pending
TCK-005664,1238,"Dec 08, 2025",Account , High,7.3,, Resolved
TCK-005665,675,09/01/2025,Performance,critical,4.9,5.0,CLOSED
TCK-005666,781,02/01/2025,Performance , Low ,16.7,2.0,Resolved
TCK-005667,417,21/11/2025,billing, High,25.4,, Resolved 
TCK-005668,1279,27-05-2025,TECHNICAL,Low ,23.8,,Pending 
TCK-005669,926,2025-07-24,Performance ,Low,14.7,2.0,RESOLVED
TCK-005670,233,11/21/2025,Feature Request ,Low,29.1,5.0,Closed 
TCK-005671,876,11 Oct 2025, Security ,high,24.8,1.0,closed
TCK-005672,1056,"Nov 30, 2025",TECHNICAL,MEDIUM,20.3,1.0,OPEN
TCK-005673,85,29/06/2025,PERFORMANCE,Low,29.8,4.0,Pending
TCK-005674,913,11/17/2025,Account , Low ,2.7,1.0,closed
TCK-005675,428,23 Jun 2025,Feature Request ,medium,14.2,4.0, Pending
TCK-005676,114,02/02/2025,Security , Critical,8.1,2.0,Closed
TCK-005677,1496,11-03-2025,feature request, High,12.8,,open
TCK-005678,856,10 Mar 2025, Technical, High ,9.9,4.0,Open
TCK-005679,899,2025-08-27, Account,Low ,24.2,3.0, Resolved 
TCK-005680,1288,04-06-2025,Feature Request,low,8.6,, Resolved
TCK-005681,42,2025-11-14, Account,High,6.6,2.0, Closed
TCK-005682,531,"May 12, 2025", Billing , Critical,35.0,1.0,resolved
TCK-005683,1318,25-12-2025,Performance ,Critical,22.7,1.0,CLOSED
TCK-005684,431,03/30/2025,technical,LOW,4.8,,Resolved 
TCK-005685,1068,22/11/2025,account,Critical,5.9,3.0,Resolved 
TCK-005686,1418,2025-11-30,Feature Request , Low ,48.0,4.0, Open 
TCK-005687,377,16/11/2025,technical,Low ,18.1,5.0,RESOLVED
TCK-005688,1488,2025-05-27,Account,low,13.3,3.0,Resolved 
TCK-005689,1156,06-12-2025, Security , Critical ,5.7,3.0,Closed 
TCK-005690,514,15-05-2025,Account,Low ,22.8,4.0,Closed 
TCK-005691,468,"Oct 23, 2025", Security , Critical ,13.2,5.0,pending
TCK-005692,451,12/31/2025, Technical, Critical,8.2,, Closed
TCK-005693,766,2025-01-28, Performance,Critical ,4.7,3.0,Pending
TCK-005694,69,23/03/2025, Security ,medium,12.7,,pending
TCK-005695,1490,05 Sep 2025,PERFORMANCE,Medium ,51.1,2.0, Resolved 
TCK-005696,596,16-11-2025,PERFORMANCE, Medium ,5.3,3.0, Resolved
TCK-005697,94,20/10/2025,performance,Low ,20.5,3.0,Resolved
TCK-005698,513,10/14/2025,FEATURE REQUEST,high,3.9,2.0, Closed
TCK-005699,494,27 Feb 2025, Account , Medium ,18.6,1.0,Closed 
TCK-005700,1362,29/05/2025, Technical ,High,11.0,,PENDING
TCK-005701,1068,22/12/2025,feature request,High ,0.0,4.0, Pending
TCK-005702,1016,19/06/2025, Performance,high,33.5,3.0,Closed
TCK-005703,1045,"Jul 29, 2025",feature request,Low,3.1,3.0, Resolved 
TCK-005704,503,"Dec 01, 2025",Feature Request, Low ,18.2,3.0,Resolved
TCK-005705,155,05/12/2025,feature request,CRITICAL,39.3,3.0,Resolved
TCK-005706,953,05 Apr 2025,Technical ,Critical,7.4,5.0,Open 
TCK-005707,306,18 Jun 2025,TECHNICAL, Low ,10.1,1.0,Resolved
TCK-005708,129,06 May 2025,FEATURE REQUEST,Critical,13.8,1.0,closed
TCK-005709,537,03/12/2025, Security, High,27.6,5.0, Resolved
TCK-005710,73,10/05/2025,PERFORMANCE,low,11.4,3.0,Resolved
TCK-005711,578,01-08-2025,Billing, Medium,16.7,, Open
TCK-005712,1006,31-05-2025, Feature Request,Medium ,1.8,5.0, Open
TCK-005713,1445,29 May 2025,feature request,critical,43.2,4.0, Resolved 
TCK-005714,560,21/10/2025,Technical,Medium ,4.6,, Closed 
TCK-005715,758,03-01-2025,feature request,Medium ,13.3,4.0, Pending 
TCK-005716,600,"Aug 05, 2025",feature request,medium,13.4,, Open 
TCK-005717,451,"Aug 12, 2025",performance,MEDIUM,9.1,3.0, Pending 
TCK-005718,785,04/08/2025, Account,high,1.9,1.0,Pending 
TCK-005719,691,11/14/2025, Security,Medium,20.0,2.0,Closed
TCK-005720,433,14-02-2025,Security ,Medium ,14.5,, Open 
TCK-005721,858,11/04/2025, Feature Request, Medium ,8.5,5.0,Open 
TCK-005722,1372,08/05/2025,PERFORMANCE,Critical ,31.9,5.0,pending
TCK-005723,773,02-04-2025,Security ,critical,38.3,3.0,Closed 
TCK-005724,962,26-09-2025,security, Critical ,22.1,5.0,resolved
TCK-005725,281,2025-07-30, Security ,HIGH,13.6,1.0,Closed 
TCK-005726,1469,22/06/2025, Security,high,20.8,4.0,resolved
TCK-005727,326,09/05/2025, Security ,HIGH,8.0,4.0,PENDING
TCK-005728,775,25-12-2025, Performance ,HIGH,9.5,4.0,Pending
TCK-005729,163,08/03/2025,TECHNICAL,High,3.5,5.0,Closed 
TCK-005730,500,05 Sep 2025,Technical , Low,26.0,1.0,Pending 
TCK-005731,105,2025-04-15,Account,Medium ,6.1,3.0, Resolved
TCK-005732,1031,2025-04-07,FEATURE REQUEST, High,31.1,1.0,Open 
TCK-005733,449,16 Aug 2025,Feature Request , Low,8.9,1.0,RESOLVED
TCK-005734,875,28/05/2025,billing, Low,25.8,3.0, Closed 
TCK-005735,128,"Mar 08, 2025", Security,LOW,31.9,4.0, Open 
TCK-005736,816,18-01-2025, Account,High ,29.2,5.0, Resolved 
TCK-005737,700,05 Nov 2025,Billing , Low ,12.9,1.0,closed
TCK-005738,311,2025-12-12,TECHNICAL,low,16.0,,Closed
TCK-005739,485,02 Apr 2025, Feature Request ,Medium,10.4,1.0,Open 
TCK-005740,1490,20 Jun 2025, Technical ,Medium,15.4,5.0, Pending
TCK-005741,1432,10/09/2025,Account,LOW,9.7,4.0, Open
TCK-005742,747,09 May 2025,SECURITY, High,5.3,1.0,pending
TCK-005743,229,13/09/2025, Security,High ,23.9,3.0,PENDING
TCK-005744,864,29-06-2025,Performance,Low,24.2,1.0, Open 
TCK-005745,1029,04/01/2025,TECHNICAL, Medium ,22.6,5.0,Pending
TCK-005746,192,06/11/2025, Technical, Critical,7.9,3.0,Closed
TCK-005747,1422,18-11-2025,Technical,critical,10.4,1.0,open
TCK-005748,685,07/18/2025,Performance,High,5.4,5.0,Closed 
TCK-005749,922,28 Aug 2025,performance, Low,2.1,3.0,Closed 
TCK-005750,971,12/04/2025, Billing, Critical ,24.4,2.0,Pending 
TCK-005751,1454,"Feb 22, 2025",Account ,Critical,7.1,2.0, Pending 
TCK-005752,387,16 Jul 2025, Feature Request , Low ,3.5,5.0, Resolved
TCK-005753,926,16/07/2025,security,Critical,10.5,1.0, Pending
TCK-005754,1,13/01/2025, Security ,CRITICAL,16.2,5.0,pending
TCK-005755,1065,05-10-2025,account,MEDIUM,15.0,2.0, Open
TCK-005756,31,2025-02-22, Account , Low,7.9,3.0, Resolved 
TCK-005757,1117,2025-09-17,Billing,Critical ,8.0,5.0,Closed 
TCK-005758,244,"Aug 18, 2025",Performance ,Low,2.6,1.0,Closed
TCK-005759,1130,18 May 2025,PERFORMANCE, Low,2.7,5.0, Pending 
TCK-005760,1256,2025-03-11, Security , Medium,19.8,,Closed
TCK-005761,631,01-11-2025,Feature Request,Low ,7.1,3.0,PENDING
TCK-005762,1078,2025-01-08,Security , Critical ,0.6,1.0,Closed
TCK-005763,1456,"Mar 15, 2025", Feature Request,Low,19.8,3.0,closed
TCK-005764,616,08-11-2025,ACCOUNT,Medium,15.2,5.0,Pending
TCK-005765,1426,07-03-2025,Account, High,13.0,1.0,CLOSED
TCK-005766,1255,2025-11-30,Performance ,Critical,7.4,5.0, Closed 
TCK-005767,1272,"Mar 29, 2025",Technical ,high,0.5,5.0,Open
TCK-005768,817,2025-05-20,Account ,Medium,36.3,,RESOLVED
TCK-005769,1004,"Mar 24, 2025", Feature Request, Medium ,11.2,2.0, Pending
TCK-005770,864,16 Oct 2025,PERFORMANCE,Low ,43.1,2.0,Pending
TCK-005771,582,"Dec 26, 2025",SECURITY,LOW,62.6,5.0, Closed
TCK-005772,97,04/18/2025,technical,medium,5.5,1.0,PENDING
TCK-005773,1445,2025-08-12, Security ,high,26.2,3.0,RESOLVED
TCK-005774,438,08-10-2025,TECHNICAL,medium,34.1,5.0,resolved
TCK-005775,1000,2025-11-15,Performance, Low ,8.1,,OPEN
TCK-005776,1290,23 Sep 2025,Account,CRITICAL,15.6,, Closed 
TCK-005777,1211,15 Oct 2025,Technical,High ,11.4,2.0,resolved
TCK-005778,595,02/05/2025,Technical ,CRITICAL,6.3,3.0, Pending 
TCK-005779,1471,"Aug 05, 2025",Security, Medium,18.9,2.0,Resolved 
TCK-005780,837,12/27/2025,Billing,CRITICAL,15.8,2.0,Pending 
TCK-005781,777,09-08-2025,Technical ,MEDIUM,10.4,3.0,Closed 
TCK-005782,322,02 Feb 2025,Technical, High,1.8,1.0,Pending
TCK-005783,642,10/07/2025,PERFORMANCE,CRITICAL,12.1,4.0, Closed 
TCK-005784,221,19-11-2025,Security,Medium ,4.8,3.0,Closed
TCK-005785,516,01-04-2025, Security , Medium,11.9,3.0, Resolved
TCK-005786,483,11/27/2025,Billing , Critical ,15.5,2.0,Pending
TCK-005787,325,"Jun 10, 2025",Security , Critical,12.6,2.0,resolved
TCK-005788,676,28-06-2025,FEATURE REQUEST, Medium,30.0,1.0,Resolved
TCK-005789,328,27/10/2025,SECURITY, Critical ,7.3,4.0,open
TCK-005790,363,10/24/2025, Account,Low,3.0,1.0, Resolved
TCK-005791,320,25/02/2025,Technical, Medium,24.4,, Open 
TCK-005792,965,2025-05-07,Performance , High ,9.5,1.0, Closed 
TCK-005793,1347,10 May 2025, Account,low,34.7,2.0,RESOLVED
TCK-005794,786,10/16/2025, Performance ,High ,17.6,3.0, Pending
TCK-005795,976,01-05-2025, Account, High,5.5,5.0,pending
TCK-005796,972,04 Jan 2025,performance,LOW,6.7,2.0, Resolved
TCK-005797,593,2025-01-05,PERFORMANCE,High ,30.5,3.0,Open
TCK-005798,833,07/09/2025,Performance ,High,17.4,4.0, Pending
TCK-005799,102,09/23/2025,Technical, High,13.2,1.0,Pending 
TCK-005800,701,20/04/2025,feature request,Critical,11.3,2.0,closed
TCK-005801,1277,02 Feb 2025,Security , Medium ,11.5,3.0,Closed
TCK-005802,292,01/29/2025, Performance ,MEDIUM,22.7,,resolved
TCK-005803,241,2025-01-13,feature request,low,10.5,,RESOLVED
TCK-005804,966,08/22/2025, Feature Request,High,25.6,5.0,OPEN
TCK-005805,1093,02 Oct 2025, Billing ,High,10.7,3.0,RESOLVED
TCK-005806,34,"Jun 27, 2025",Technical , High,12.0,4.0, Closed
TCK-005807,500,04/15/2025, Security ,medium,18.8,3.0,Resolved
TCK-005808,503,08/05/2025,Billing ,High,14.3,5.0,Pending
TCK-005809,129,02-09-2025,Account,Critical,11.1,2.0, Open 
TCK-005810,910,12/24/2025, Feature Request ,MEDIUM,18.6,5.0,resolved
TCK-005811,1482,2025-11-23,Security , High,12.9,5.0,Closed
TCK-005812,222,"Feb 13, 2025",Billing, Low,3.1,1.0,Resolved
TCK-005813,196,2025-11-10,performance,CRITICAL,27.1,2.0, Closed 
TCK-005814,1427,07/26/2025, Billing ,HIGH,10.6,2.0, Open 
TCK-005815,1038,21-02-2025,Security,Medium ,23.6,2.0,RESOLVED
TCK-005816,609,2025-01-25,billing, Medium,6.1,4.0,PENDING
TCK-005817,862,10-11-2025,Security,High ,59.2,4.0, Pending
TCK-005818,670,03/11/2025, Technical,Medium,3.6,1.0,Resolved
TCK-005819,762,2025-09-01,Billing,High ,5.7,,OPEN
TCK-005820,654,17 Dec 2025, Performance,High,5.8,, Resolved 
TCK-005821,1378,"Nov 19, 2025",Technical ,Low,33.8,5.0, Closed 
TCK-005822,71,"Aug 10, 2025", Billing , Low,0.4,4.0, Resolved 
TCK-005823,861,26 Aug 2025,Technical , Medium ,14.9,3.0,open
TCK-005824,1084,2025-09-04,security,medium,13.6,4.0,resolved
TCK-005825,503,04/01/2025,ACCOUNT,High,6.7,1.0,Closed
TCK-005826,1083,"Aug 13, 2025", Performance ,high,13.1,5.0, Pending
TCK-005827,783,09/08/2025,billing, Critical ,15.4,2.0, Open 
TCK-005828,1481,11 Jun 2025, Performance,critical,8.0,2.0,Resolved
TCK-005829,819,12-09-2025,Performance,low,16.6,1.0, Pending 
TCK-005830,1287,2025-04-03,feature request,High,7.7,3.0,RESOLVED
TCK-005831,468,12/26/2025, Feature Request, High,47.8,1.0, Pending
TCK-005832,327,30 Jan 2025,BILLING, Medium ,12.5,5.0,Pending 
TCK-005833,93,"Jan 14, 2025",technical,Critical,16.8,2.0,resolved
TCK-005834,487,17 Jan 2025,TECHNICAL,MEDIUM,17.2,3.0,Open
TCK-005835,349,15 Aug 2025,account,High,18.3,2.0,resolved
TCK-005836,544,12/30/2025, Account ,MEDIUM,13.6,4.0,pending
TCK-005837,316,21-08-2025,technical, High ,6.3,4.0, Pending 
TCK-005838,1176,"May 14, 2025",Technical ,Medium,19.8,1.0,PENDING
TCK-005839,1016,08 Apr 2025,SECURITY, Medium,3.0,, Open
TCK-005840,249,07/09/2025, Account ,Medium,18.6,5.0,Open
TCK-005841,1051,"Sep 04, 2025", Performance,LOW,22.3,5.0,Resolved 
TCK-005842,63,08/21/2025,Billing, Critical,16.3,3.0,Pending 
TCK-005843,851,"May 22, 2025",Account ,Medium,5.9,3.0, Open 
TCK-005844,1406,2025-12-31,Account ,MEDIUM,8.3,3.0,resolved
TCK-005845,1311,03-01-2025,Account,high,17.5,1.0, Resolved
TCK-005846,509,26/09/2025,performance, Low ,13.0,4.0,closed
TCK-005847,173,2025-10-21, Billing , Critical,9.8,3.0,Open 
TCK-005848,14,07/26/2025,performance,Critical ,21.0,3.0, Resolved 
TCK-005849,376,22 Jul 2025,billing,Low ,8.4,5.0,closed
TCK-005850,734,30/03/2025,TECHNICAL,Medium ,15.6,, Open
TCK-005851,690,16/08/2025,Performance ,CRITICAL,33.2,4.0,closed
TCK-005852,1236,16 Sep 2025,Security,low,11.3,5.0,RESOLVED
TCK-005853,81,28/03/2025,account, High,11.2,1.0, Closed
TCK-005854,819,30/06/2025,BILLING, Medium,5.7,3.0,Open
TCK-005855,734,"Mar 27, 2025",Feature Request ,medium,3.5,2.0,Resolved
TCK-005856,150,"Sep 07, 2025",PERFORMANCE,critical,22.1,2.0, Open
TCK-005857,519,"Feb 28, 2025",Security , High,15.9,1.0,Closed 
TCK-005858,1133,13-08-2025, Account ,critical,18.3,1.0,RESOLVED
TCK-005859,513,17/01/2025,Billing , Critical,16.7,3.0,CLOSED
TCK-005860,1301,"Jul 02, 2025",Account ,medium,18.2,1.0,Pending
TCK-005861,367,"Dec 18, 2025", Security,Medium,4.7,4.0,Resolved 
TCK-005862,135,12/31/2025,Security,HIGH,17.6,, Resolved 
TCK-005863,577,2025-07-07, Security, Critical,33.4,1.0, Closed
TCK-005864,317,16 Dec 2025,Account, Low ,48.9,5.0,Resolved 
TCK-005865,1118,2025-09-07,Billing , High,18.2,, Resolved 
TCK-005866,142,27/01/2025, Security , Medium ,13.0,2.0,Closed 
TCK-005867,918,02 Mar 2025, Account , Medium ,14.9,2.0,Open 
TCK-005868,557,25-11-2025,Technical ,CRITICAL,6.9,3.0,Pending
TCK-005869,726,2025-11-27,security, Medium ,23.3,1.0,Open
TCK-005870,194,"Jul 09, 2025", Technical ,high,40.5,4.0,Pending 
TCK-005871,1136,04-06-2025,billing, Critical,11.1,2.0,resolved
TCK-005872,1052,"Dec 19, 2025",Feature Request,Critical ,5.9,,Pending 
TCK-005873,960,2025-02-28,Account, Critical ,8.7,5.0,open
TCK-005874,1468,2025-12-08,Feature Request,low,12.0,1.0, Open
TCK-005875,536,10/29/2025,Security,high,6.1,3.0,open
TCK-005876,376,2025-03-12,SECURITY, Low ,4.0,2.0, Resolved
TCK-005877,857,02/22/2025,Account,CRITICAL,15.6,3.0, Open 
TCK-005878,1073,"Mar 31, 2025",technical,Low,15.6,2.0,CLOSED
TCK-005879,1134,17 Jul 2025,Technical,HIGH,10.9,2.0,Open
TCK-005880,466,2025-10-27, Feature Request , Low,4.0,2.0, Pending
TCK-005881,1395,2025-08-11,feature request, High ,6.8,2.0,CLOSED
TCK-005882,425,05/16/2025,TECHNICAL,Medium ,2.4,, Closed
TCK-005883,807,01/20/2025,Feature Request , Critical,40.2,5.0,pending
TCK-005884,1378,15-12-2025, Performance,Medium ,24.7,5.0,Pending 
TCK-005885,562,"Jul 06, 2025",security,MEDIUM,14.2,5.0,pending
TCK-005886,243,21/09/2025,Billing,LOW,30.9,2.0,Pending
TCK-005887,1413,22 Jan 2025, Feature Request,medium,10.6,,closed
TCK-005888,384,31/03/2025,Performance , High ,15.0,4.0, Pending
TCK-005889,1127,15-11-2025,billing,Medium ,7.5,4.0, Open
TCK-005890,1374,20 Sep 2025, Technical , High,17.9,2.0,Open 
TCK-005891,723,04/23/2025,FEATURE REQUEST,medium,12.4,,closed
TCK-005892,336,12/29/2025,performance,Low ,15.2,, Pending
TCK-005893,841,10/07/2025,billing,MEDIUM,16.5,,open
TCK-005894,432,10/12/2025,security, Medium ,27.0,1.0, Resolved 
TCK-005895,1122,01 Jul 2025,SECURITY,Medium,3.6,3.0,Resolved
TCK-005896,123,27/06/2025, Feature Request ,HIGH,11.6,3.0,CLOSED
TCK-005897,902,"Jun 04, 2025",Technical ,Low,10.3,1.0, Resolved 
TCK-005898,606,11/30/2025, Billing , Critical,7.8,4.0,Open
TCK-005899,163,29/12/2025,security,CRITICAL,10.7,, Open 
TCK-005900,1311,14-12-2025,Performance , Medium ,42.8,,Closed 
TCK-005901,972,11/02/2025,performance,Critical,14.6,5.0,OPEN
TCK-005902,1102,"Mar 22, 2025",security,CRITICAL,22.8,2.0, Open
TCK-005903,117,03/04/2025,Account, High ,11.9,5.0,resolved
TCK-005904,1179,01-08-2025, Feature Request,medium,17.2,3.0,RESOLVED
TCK-005905,605,2025-04-08,Feature Request ,Critical,9.2,4.0,Resolved
TCK-005906,394,03 Jul 2025, Performance, High ,23.9,2.0, Resolved
TCK-005907,1360,"Feb 09, 2025", Security,Critical ,13.3,5.0,Open 
TCK-005908,1186,28 Apr 2025,Billing ,High ,8.6,5.0, Closed 
TCK-005909,1291,2025-05-03,Account,high,27.5,5.0, Open 
TCK-005910,538,2025-10-21,Billing, High,27.3,5.0,open
TCK-005911,99,12/09/2025, Billing,Medium,15.5,5.0,Resolved
TCK-005912,671,14 Oct 2025,account,critical,8.1,3.0, Resolved
TCK-005913,752,12/12/2025,Account,Critical,12.2,4.0, Open 
TCK-005914,393,10-10-2025, Technical, Low ,4.8,2.0, Open
TCK-005915,856,2025-09-16, Billing,High,14.0,4.0,Pending
TCK-005916,1451,06/11/2025,security,CRITICAL,22.7,5.0, Pending 
TCK-005917,54,07/12/2025, Billing ,medium,14.4,4.0,Open
TCK-005918,1445,09/04/2025,feature request, Critical,51.0,, Closed
TCK-005919,780,10/04/2025,Billing, High,11.2,2.0,Closed 
TCK-005920,775,17 Mar 2025,Account ,CRITICAL,13.5,2.0,resolved
TCK-005921,263,16 Feb 2025,Billing , High,11.5,2.0, Open
TCK-005922,948,2025-08-05, Billing,low,12.4,,CLOSED
TCK-005923,572,2025-02-23, Feature Request, Medium ,12.3,1.0, Open
TCK-005924,310,13 Dec 2025,FEATURE REQUEST,low,18.2,2.0,Resolved
TCK-005925,755,14/09/2025,account,high,29.9,,Open
TCK-005926,1262,10-01-2025,Feature Request , Medium,30.0,3.0, Closed 
TCK-005927,1266,"Aug 27, 2025",Account, Critical ,5.5,1.0,OPEN
TCK-005928,1409,"May 12, 2025",SECURITY,High ,1.5,5.0,Closed 
TCK-005929,691,20-10-2025, Account,HIGH,19.9,4.0,Resolved 
TCK-005930,674,08/05/2025,BILLING,CRITICAL,11.1,,Closed 
TCK-005931,994,01/10/2025,feature request,HIGH,9.9,4.0,PENDING
TCK-005932,217,"Aug 31, 2025",SECURITY, High,10.6,, Open 
TCK-005933,1413,14/11/2025, Billing,critical,1.2,4.0, Resolved
TCK-005934,716,2025-03-01,technical, Low ,5.3,2.0, Open 
TCK-005935,101,05-09-2025, Technical,LOW,10.0,3.0,RESOLVED
TCK-005936,1224,26/11/2025,performance,MEDIUM,9.5,,Resolved
TCK-005937,343,01/31/2025,Performance,Medium,31.1,3.0, Resolved
TCK-005938,1016,11/07/2025,security, High ,13.8,5.0,OPEN
