subscription_id,user_id,plan,billing_cycle,start_date,end_date,monthly_fee,discount,status
SUB-006077,1356,Business ,Annual,14-05-2025,,$343,20 %,Active 
SUB-006078,1308,Starter,monthly,14 Jul 2025,,$47,,Active 
SUB-006079,1259,STARTER,Monthly,10/17/2025,,USD 47.03,10.0%,Active
SUB-006080,1206,Professional ,Monthly,28 Jul 2025,10-09-2025,159.68 USD,5 %,Cancelled
SUB-006081,986,PROFESSIONAL,MONTHLY,2025-05-22,,166.11,0 %,Active 
SUB-006082,1408, Starter, Annual ,"Nov 29, 2025","Mar 18, 2026",$49, 15% ,Expired 
SUB-006083,1417,Professional ,Annual ,"Jan 29, 2025",19/11/2025,166.72,0 %,cancelled
SUB-006084,1180,Starter,Annual ,27 Nov 2025,,48.27, 10% , Active
SUB-006085,80,Free,monthly,04/02/2025,,$0,15.0%,ACTIVE
SUB-006086,768,Starter , Monthly ,"Sep 01, 2025",,48.14,15 %, Active
SUB-006087,1220,PROFESSIONAL,quarterly,2025-10-10,"Sep 12, 2026",$157, 0% , Cancelled
SUB-006088,1431,Enterprise,QUARTERLY,09/09/2025,,792.44,10.0%, Active 
SUB-006089,447,starter,Quarterly ,2025-03-04,,52.34 USD,0%,ACTIVE
SUB-006090,412,Business ,Quarterly,2025-03-16,08/25/2025,286.81,15 %,cancelled
SUB-006091,117,Starter ,quarterly,11 Mar 2025,,52.69,0%, Active
SUB-006092,762, Enterprise,Annual,"Jan 28, 2025",,788.50 USD,15.0%,Active 
SUB-006093,1081,enterprise,annual,"Jan 05, 2025",,810.16 USD,15 %,Active 
SUB-006094,1408,professional,ANNUAL,14/11/2025,"Mar 01, 2026",USD 154.88,15%,CANCELLED
SUB-006095,197,Starter, Annual ,2025-11-07,,$52.51,15.0%,active
SUB-006096,1185,business,QUARTERLY,01/09/2025,,USD 286.94, 0% ,Active
SUB-006097,835,Starter ,Annual ,16-09-2025,01 Jul 2026,USD 54.34,5%,Cancelled
SUB-006098,759,Professional,Quarterly,"Dec 20, 2025",,$160.99,0%, Active
SUB-006099,894,Business, Monthly ,2025-10-07,,286.60 USD,20%,ACTIVE
SUB-006100,991,Free,MONTHLY,10 Oct 2025,01/02/2026,$0.00,0.0%,cancelled
SUB-006101,697,Professional,QUARTERLY,10/26/2025,,158.86 USD,15%,Active 
SUB-006102,878,Business , Annual,"Sep 09, 2025",,$303,0 %,Active 
SUB-006103,408,Free,Quarterly ,11 Sep 2025,,0.00,15.0%, Active 
SUB-006104,983, Professional , Quarterly,"May 06, 2025",,153.96,10.0%, Active
SUB-006105,1409,FREE,Quarterly,06-11-2025,,$0, 0% ,Active 
SUB-006106,1099,Professional,Monthly,22/01/2025,,150.10,10 %, Active
SUB-006107,81,Free ,ANNUAL,10 Jun 2025,,0.00,5%,Active
SUB-006108,860, Professional,annual,10-09-2025,,160.92,0.0%,active
SUB-006109,1425,FREE,Annual ,03-03-2025,08/28/2025,USD 0.00,20%,cancelled
SUB-006110,63,Starter, Monthly,13/09/2025,,54.17,20%,Active
SUB-006111,44, Business , Monthly,10-03-2025,25/09/2025,293.48,5%,Cancelled 
SUB-006112,652, Professional,quarterly,05/05/2025,"Aug 26, 2025",150.64,0.0%,PAUSED
SUB-006113,399,Starter ,MONTHLY,15-03-2025,,53.56,0.0%, Active 
SUB-006114,433,professional, Monthly ,10/22/2025,,$157.40,0.0%,ACTIVE
SUB-006115,1093,BUSINESS, Annual,"Jun 25, 2025",23-10-2025,USD 292.12,10%,Paused 
SUB-006116,1098,free,Annual ,"Apr 16, 2025",,USD 0.00,,Active
SUB-006117,708,starter,Monthly ,2025-08-28,03/07/2026,47.85,5%, Paused
SUB-006118,581,Starter,Annual,25-07-2025,,$51, 20% ,Active
SUB-006119,1402,free,quarterly,2025-01-18,21/03/2025,0.00, 0% , Expired
SUB-006120,313,Starter ,Quarterly ,09 Jun 2025,,52.99 USD,10 %,Active 
SUB-006121,1037,Free ,Monthly,27/03/2025,,0.00,0 %, Active 
SUB-006122,1351,professional,Monthly,04/21/2025,,$139.53,, Active
SUB-006123,47, Professional,Quarterly,03/09/2025,"Aug 22, 2025",$146,0.0%, Expired
SUB-006124,245, Starter , Annual ,2025-06-02,29 Jan 2026,46.81, 15% ,expired
SUB-006125,605,Free ,Monthly,"Feb 10, 2025",,0.00, 15% , Active
SUB-006126,645,BUSINESS,ANNUAL,"Dec 23, 2025",,$308,5 %,active
SUB-006127,1194,business,QUARTERLY,2025-01-02,,$306.98,10%,Active 
SUB-006128,997,Professional ,monthly,16/06/2025,,$162,20.0%,ACTIVE
SUB-006129,839,Professional ,annual,08/19/2025,,141.15, 10% , Active 
SUB-006130,1239,Professional , Quarterly ,04/06/2025,,169.36,10%,Active
SUB-006131,317,Starter , Monthly,08 Nov 2025,27-02-2026,$48,15.0%,Cancelled 
SUB-006132,813,PROFESSIONAL,Annual ,2025-09-17,,145.28,20%, Active
SUB-006133,262,Free,Annual,06/06/2025,27/11/2025,USD 0.00,5%,Paused
SUB-006134,1358, Starter,annual,26/02/2025,"Jun 07, 2025",$54,5 %,Cancelled 
SUB-006135,612,professional,QUARTERLY,02 Aug 2025,,$148,15%,ACTIVE
SUB-006136,1403,Starter ,Annual,02/14/2025,,53.25 USD,0 %,Active
SUB-006137,649, Professional , Monthly ,05/18/2025,11/19/2025,USD 167.02,15 %,Cancelled 
SUB-006138,534, Starter,Annual,"Feb 03, 2025","Oct 01, 2025",USD 53.49,0%,CANCELLED
SUB-006139,428,PROFESSIONAL,Monthly,28 Apr 2025,,$135,0 %,Active
SUB-006140,68,STARTER, Annual,06/06/2025,,$54,15.0%,active
SUB-006141,1060,Starter ,Monthly,07 Jun 2025,12 Mar 2026,USD 53.59, 20% , Cancelled 
SUB-006142,1012,ENTERPRISE,Monthly,16-06-2025,,unknown,10%,Active 
SUB-006143,1234, Business, Quarterly ,02 Jul 2025,,$326,0.0%,Active
SUB-006144,686,Starter, Annual ,13-01-2025,28 Jul 2025,56.10, 0% ,Cancelled 
SUB-006145,1285, Enterprise ,Monthly ,2025-08-17,,805.21 USD,20.0%,Active
SUB-006146,494,Business,monthly,05 Sep 2025,,$274.12,20%,active
SUB-006147,184,PROFESSIONAL, Annual,2025-10-27,"Sep 23, 2026",$151.27,10.0%,CANCELLED
SUB-006148,234,Free ,Annual,14 Jan 2025,,$0, 15% ,active
SUB-006149,852, Enterprise,Monthly ,01-08-2025,,777.88,15%,active
SUB-006150,665, Business, Annual,04/03/2025,26/05/2025,312.97, 15% , Expired 
SUB-006151,1318,Professional ,MONTHLY,2025-01-31,14-11-2025,USD 145.63,5 %,cancelled
SUB-006152,151, Enterprise, Quarterly,10-07-2025,,USD 856.01,10 %,Active 
SUB-006153,899,Professional, Monthly,14 Jun 2025,14 Sep 2025,164.72,10%,Paused
SUB-006154,733,STARTER,monthly,23-11-2025,"Mar 07, 2026",$49,10 %, Paused 
SUB-006155,1200,Business ,Annual ,2025-08-17,,$336.39,15 %,Active 
SUB-006156,358,Professional,monthly,24-07-2025,"Jan 03, 2026",USD 137.07,0 %,EXPIRED
SUB-006157,1374,free,ANNUAL,2025-09-04,,$0.00,20.0%,Active
SUB-006158,207,Free,Quarterly ,06/09/2025,2025-11-02,USD 0.00,15 %,Cancelled 
SUB-006159,627,PROFESSIONAL, Monthly,2025-09-16,,USD 146.09, 10% ,active
SUB-006160,312,free,Monthly ,23 Jan 2025,,0.00 USD, 5% ,ACTIVE
SUB-006161,106,Starter ,QUARTERLY,02/11/2025,,47.84,5.0%, Active 
SUB-006162,957, Professional , Monthly ,26-02-2025,,164.32 USD, 10% ,Active
SUB-006163,660, Professional,Quarterly,18-10-2025,,USD 165.08,15 %, Active
SUB-006164,546, Professional ,Monthly ,20/05/2025,,146.38, 15% ,ACTIVE
SUB-006165,1215,Professional ,Monthly ,2025-12-18,,$156.17, 15% ,Active 
SUB-006166,476, Starter,Annual,27-10-2025,,45.80 USD,,Active
SUB-006167,900, Business ,Annual,"Sep 24, 2025",,304.14,0.0%, Active
SUB-006168,1135,Enterprise , Annual ,30 Apr 2025,,918.61,,ACTIVE
SUB-006169,652, Starter,QUARTERLY,2025-12-23,,46.05,0%,active
SUB-006170,1056,starter, Monthly,03/26/2025,,$56,20.0%,ACTIVE
SUB-006171,1474,Business, Annual ,07/17/2025,"Oct 31, 2025",$331,10.0%,EXPIRED
SUB-006172,298,Professional ,Annual ,08/27/2025,2026-01-02,170.31,0 %,Cancelled 
SUB-006173,584,Business ,Annual ,02/06/2025,"Aug 10, 2025",$283,15%, Expired 
SUB-006174,957,PROFESSIONAL,QUARTERLY,20 Jul 2025,,$142,10%, Active 
SUB-006175,1291,professional, Annual,08/14/2025,,$134.73,0.0%,active
SUB-006176,18,Free,monthly,04-07-2025,,0.00,20 %,active
SUB-006177,1402,BUSINESS,annual,2025-10-08,12 Aug 2026,317.25 USD,15.0%,Expired 
SUB-006178,1233,professional,Monthly,2025-06-14,24 Nov 2025,$141, 0% ,expired
SUB-006179,811,BUSINESS,Quarterly,04/30/2025,,328.24 USD,,Active
SUB-006180,1454,STARTER,monthly,2025-01-12,,$47.77,10%,active
SUB-006181,664, Professional,Quarterly ,2025-08-18,,139.13,15%,active
SUB-006182,707,Professional , Monthly ,2025-11-25,24-07-2026,149.84 USD, 10% , Paused
SUB-006183,176,starter,MONTHLY,2025-11-09,"Aug 16, 2026",$45,5 %,Paused 
SUB-006184,412,BUSINESS, Monthly ,"Apr 19, 2025",,288.78,10 %,Active
SUB-006185,496,professional, Monthly,"Dec 28, 2025",,147.93,5%, Active 
SUB-006186,1004,Professional ,Annual,"Jan 15, 2025",,165.83, 5% , Active 
SUB-006187,140, Professional ,Annual ,"Oct 30, 2025",,163.62 USD,20.0%, Active 
SUB-006188,1426,starter,ANNUAL,09/19/2025,,$49.52, 20% ,active
SUB-006189,1388,Starter, Quarterly ,05/11/2025,,52.98, 15% ,active
SUB-006190,281,BUSINESS,Monthly,"Jan 26, 2025",,$311.61, 20% , Active
SUB-006191,1401, Starter , Quarterly,02/01/2025,07/06/2025,$48,15.0%,cancelled
SUB-006192,674,Free,monthly,18/09/2025,,0.00, 5% ,Active 
SUB-006193,1418,STARTER,MONTHLY,10/20/2025,,52.47,20.0%,Active
SUB-006194,549, Business ,Monthly ,07-06-2025,,315.38 USD,15 %,active
SUB-006195,179, Business ,Annual ,2025-11-10,"Feb 03, 2026",USD 315.29,0.0%, Paused 
SUB-006196,1211,Starter ,ANNUAL,19 Jan 2025,,52.47,5.0%,Active 
SUB-006197,93,STARTER,MONTHLY,13-02-2025,16 May 2025,48.81,10.0%, Cancelled 
SUB-006198,389, Professional, Monthly,25 Jan 2025,,USD 166.47,5 %, Active 
SUB-006199,856,PROFESSIONAL, Annual,2025-11-07,02/22/2026,USD 140.15,5 %,Paused
SUB-006200,716,free,MONTHLY,2025-12-21,,USD 0.00, 20% ,Active 
SUB-006201,1356,Enterprise, Monthly,2025-07-22,05 Feb 2026,787.47 USD, 5% , Cancelled 
SUB-006202,724, Professional,QUARTERLY,29-11-2025,"Jul 09, 2026",USD 138.76,5.0%,EXPIRED
SUB-006203,623,starter,Monthly,24/03/2025,,$51.45,15.0%, Active 
SUB-006204,1013,STARTER,Monthly,16 Jan 2025,,$48.71,20%,ACTIVE
SUB-006205,728,starter, Quarterly,21 May 2025,,$54,5.0%,Active 
SUB-006206,147,professional,QUARTERLY,01-04-2025,,150.15,5.0%, Active 
SUB-006207,44, Starter, Annual,27/12/2025,,USD 52.29,5.0%,ACTIVE
SUB-006208,1390,professional, Annual ,07-06-2025,04/19/2026,$146,10 %,CANCELLED
SUB-006209,755,Professional,quarterly,2025-08-11,2026-01-16,$142,20 %,Cancelled
SUB-006210,109,Professional ,monthly,2025-06-21,"Feb 07, 2026",148.55 USD, 0% , Cancelled 
SUB-006211,567, Business, Quarterly ,11-12-2025,,USD 314.46, 10% , Active
SUB-006212,1430, Professional ,monthly,12/07/2025,,USD 158.57,,Active
SUB-006213,487, Business, Annual ,28/07/2025,,312.32, 5% , Active
SUB-006214,1227,BUSINESS, Quarterly ,11/16/2025,,342.96 USD,20 %,ACTIVE
SUB-006215,1385,STARTER, Annual,06/13/2025,,52.57, 0% ,Active
SUB-006216,677, Professional ,Quarterly,19/05/2025,,168.80 USD,10.0%, Active 
SUB-006217,1222, Starter, Annual,"Oct 06, 2025",2026-09-06,$45.54,20 %, Cancelled 
SUB-006218,647,Professional ,Annual,"Sep 25, 2025",,136.39,10 %,Active 
SUB-006219,1156,Starter,QUARTERLY,27 Aug 2025,,$48,0 %,Active 
SUB-006220,90, Professional ,Monthly ,21/03/2025,,139.19 USD, 15% ,Active 
SUB-006221,32,BUSINESS,Annual ,02-05-2025,,$308, 15% , Active
SUB-006222,658,STARTER, Annual,02/02/2025,,USD 50.46, 0% ,Active 
SUB-006223,1262, Starter , Quarterly ,13 Mar 2025,,51.14 USD,10%,ACTIVE
SUB-006224,424,free, Quarterly ,30-01-2025,,0.00,15 %, Active 
SUB-006225,375,ENTERPRISE,Annual ,06/06/2025,,913.12,20 %,Active
SUB-006226,760, Free,QUARTERLY,29 Aug 2025,,0.00 USD,20.0%,Active 
SUB-006227,1383,ENTERPRISE,Annual,09/28/2025,09/11/2026,$743, 0% , Cancelled
SUB-006228,1487,professional,MONTHLY,"Oct 25, 2025",2026-09-19,146.71,20.0%,Paused
SUB-006229,910,PROFESSIONAL,annual,12-03-2025,2025-09-20,143.63 USD, 0% ,CANCELLED
SUB-006230,258,Business , Monthly,05/09/2025,26 Feb 2026,282.32, 20% ,cancelled
SUB-006231,1461,BUSINESS,Quarterly,14-10-2025,2026-08-17,$309.82,10.0%, Paused 
SUB-006232,620, Starter ,Monthly,04/27/2025,,50.88,10%,ACTIVE
SUB-006233,1024,Business,Monthly ,27 Jan 2025,2025-05-03,286.09 USD,15%,Expired
SUB-006234,1331,Starter ,Monthly ,12-05-2025,,USD 52.82,10%,ACTIVE
SUB-006235,1224,Professional,Monthly ,11/03/2025,,USD 161.40,10%,Active
SUB-006236,216,Professional, Annual,16/06/2025,,$135,15.0%, Active
SUB-006237,83,starter, Quarterly,"Mar 03, 2025",,48.95,20 %,Active
SUB-006238,515,Free,Quarterly,2025-02-26,,$0.00, 5% ,Active 
SUB-006239,717, Starter ,Quarterly,20 Jan 2025,24 Aug 2025,$50,5.0%,EXPIRED
SUB-006240,648, Professional ,Quarterly ,16-10-2025,,$147,20.0%, Active
SUB-006241,1433, Business, Annual ,24 Oct 2025,,USD 288.06,0%, Active
SUB-006242,1422,professional, Quarterly,15-07-2025,,143.16 USD,5%,Active 
SUB-006243,1112,Starter , Quarterly ,15/09/2025,04/28/2026,45.32, 15% ,Expired 
SUB-006244,653,FREE, Quarterly,04/04/2025,08/26/2025,USD 0.00, 15% ,PAUSED
SUB-006245,355,starter,quarterly,2025-05-17,03/17/2026,45.16 USD,15%, Cancelled 
SUB-006246,1471,business,quarterly,02-04-2025,2025-05-18,290.95, 20% ,CANCELLED
SUB-006247,571,FREE,quarterly,01/06/2025,2025-09-27,USD 0.00, 0% ,Paused 
SUB-006248,1214, Professional ,MONTHLY,01 Sep 2025,,163.21 USD,, Active 
SUB-006249,894, Free,annual,05/06/2025,,USD 0.00, 15% ,active
SUB-006250,1102,starter, Monthly ,08 Nov 2025,2025-12-11,47.88 USD,20%,Paused
SUB-006251,465,BUSINESS,MONTHLY,"Sep 05, 2025",24-06-2026,311.95,,Cancelled
SUB-006252,180,Professional ,Quarterly,2025-10-10,02/02/2026,$149,0.0%,Expired 
SUB-006253,44, Business, Monthly,13 Jul 2025,,$290.20,0.0%, Active 
SUB-006254,170,Starter ,monthly,11/17/2025,2026-08-13,$47.47,0%, Cancelled
SUB-006255,941,Professional,Quarterly ,"Dec 13, 2025",,163.82,0.0%,Active
SUB-006256,1298, Professional ,monthly,"Sep 19, 2025",,$170.38,20.0%,ACTIVE
SUB-006257,392, Business,quarterly,16-02-2025,12/05/2025,295.12 USD,0.0%,cancelled
SUB-006258,170,Professional,Quarterly,02/05/2025,,$136,5 %, Active 
SUB-006259,1246, Business , Annual,"Jul 04, 2025",2025-09-10,$272, 20% ,PAUSED
SUB-006260,1012,PROFESSIONAL,quarterly,2025-03-05,07-07-2025,162.38,15%, Cancelled 
SUB-006261,354, Professional ,QUARTERLY,04/29/2025,,USD 154.68,0 %,ACTIVE
SUB-006262,199, Professional, Annual,"Oct 12, 2025",,$163.29, 5% ,ACTIVE
SUB-006263,320,starter, Monthly,12-02-2025,,52.64,0.0%,Active
SUB-006264,1290, Business, Annual ,23/08/2025,"Aug 23, 2026",336.94,, Cancelled
SUB-006265,697,free,ANNUAL,04/15/2025,,$0,5.0%, Active
SUB-006266,863,Starter ,monthly,13/11/2025,,53.76 USD, 0% ,active
SUB-006267,12,starter,quarterly,"Jun 22, 2025",,USD 49.92,5.0%,Active
SUB-006268,694,PROFESSIONAL, Annual ,2025-12-18,,$146, 0% ,Active
SUB-006269,1342,Professional,Annual,04 Sep 2025,"Jun 21, 2026",$153,5%,Cancelled 
SUB-006270,1422,Professional,Monthly,2025-09-22,,152.80 USD,10%,Active
SUB-006271,454, Starter,Monthly,29/04/2025,,51.58 USD,20 %,ACTIVE
SUB-006272,1154, Enterprise,monthly,28 Mar 2025,,$756,0%, Active
SUB-006273,1237, Starter,Quarterly ,2025-05-30,05 May 2026,$52,15%,Cancelled
SUB-006274,321,Starter,ANNUAL,05/04/2025,,49.69,20%,Active
SUB-006275,1012,enterprise,MONTHLY,"Nov 06, 2025",03 Mar 2026,USD 842.99,20.0%,Paused
SUB-006276,363,Professional ,Monthly ,08-12-2025,"Jun 14, 2026",$143.03, 0% ,CANCELLED
SUB-006277,96,Starter, Quarterly ,23-04-2025,,49.42,0%,ACTIVE
SUB-006278,216,STARTER,monthly,01/30/2025,,USD 46.67, 5% , Active 
SUB-006279,344,BUSINESS,Quarterly ,07/09/2025,"Feb 02, 2026",$334.53,15.0%, Cancelled 
SUB-006280,1126,STARTER,Quarterly ,04/04/2025,,$50,0 %,Active
SUB-006281,1039,PROFESSIONAL, Quarterly ,15-06-2025,04/01/2026,$142,20.0%, Cancelled 
SUB-006282,32,free,QUARTERLY,02/03/2025,05-02-2026,0.00 USD,15%,Paused
SUB-006283,657,Business ,monthly,18/08/2025,,319.61 USD,20%, Active
SUB-006284,229,Free,QUARTERLY,26-08-2025,2025-10-11,0.00, 5% , Paused
SUB-006285,75, Business, Quarterly ,06-05-2025,18-08-2025,USD 343.07,0%, Expired 
SUB-006286,1048, Starter ,Quarterly ,05/01/2025,,50.64 USD, 5% ,active
SUB-006287,54,FREE,quarterly,"May 17, 2025",,0.00,20 %, Active
SUB-006288,803,starter,quarterly,05/08/2025,08-08-2025,52.16 USD,5%,cancelled
SUB-006289,1295,PROFESSIONAL,Monthly,19-12-2025,,USD 144.35,10.0%, Active 
SUB-006290,1240, Professional , Monthly,"Nov 10, 2025",,164.66 USD, 0% ,Active 
SUB-006291,856, Free , Quarterly ,"Jul 22, 2025",,0.00 USD,15%, Active
SUB-006292,1351,PROFESSIONAL, Quarterly,2025-12-29,10/10/2026,USD 170.91,0 %,EXPIRED
SUB-006293,1091,professional,Annual,25/08/2025,,156.64,10 %,active
SUB-006294,1392, Starter,QUARTERLY,16/09/2025,,$54.44,15.0%,Active
SUB-006295,1109, Starter,monthly,06/28/2025,,USD 44.99,15 %,ACTIVE
SUB-006296,391, Professional, Quarterly ,10/15/2025,,147.07, 0% , Active 
SUB-006297,771,FREE,Annual,02/25/2025,,0.00,10 %,Active
SUB-006298,1357,starter, Monthly ,"Oct 14, 2025",02/04/2026,$52.12,5 %,Paused 
SUB-006299,1030,professional,MONTHLY,20 Mar 2025,,141.34 USD,10.0%,Active
SUB-006300,457, Enterprise, Monthly ,"Dec 30, 2025",,USD 790.25,20 %,active
SUB-006301,337,Starter,Annual ,"Nov 22, 2025",,USD 47.33,15.0%,Active 
SUB-006302,577,professional,ANNUAL,07/11/2025,,156.95 USD,20.0%, Active 
SUB-006303,1056,Free ,MONTHLY,11/02/2025,,$0.00,0 %, Active
SUB-006304,1213,Free ,Monthly ,09/08/2025,,$0, 10% ,Active
SUB-006305,764, Starter, Quarterly,"Mar 06, 2025",12/04/2025,46.64,15.0%, Paused
SUB-006306,581,Enterprise , Monthly,07/15/2025,,800.80, 10% ,active
SUB-006307,138,STARTER, Quarterly,16 Mar 2025,,46.49, 20% ,ACTIVE
SUB-006308,865, Starter, Annual ,"Sep 19, 2025",14/08/2026,$55.89,20 %,Paused
SUB-006309,2, Starter ,quarterly,02/08/2025,,USD 45.99,10 %, Active 
SUB-006310,209,Business,MONTHLY,03/06/2025,,$337.37,5 %,ACTIVE
SUB-006311,1454,Free, Annual ,16-10-2025,12 Oct 2026,$0.00,20 %, Paused
SUB-006312,1153,starter, Quarterly ,2025-09-19,,$48.73, 0% , Active 
SUB-006313,59,Business, Monthly,10-06-2025,,286.39 USD,20.0%,active
SUB-006314,1232,Professional ,quarterly,01/01/2025,11-12-2025,157.78 USD,10.0%, Expired
SUB-006315,964,free,Quarterly ,"Feb 05, 2025",27 Jun 2025,USD 0.00,20 %,CANCELLED
SUB-006316,281, Starter,QUARTERLY,06/10/2025,05-02-2026,$50,10 %, Expired 
SUB-006317,1213,Professional, Quarterly,2025-03-12,,$136,5%, Active
SUB-006318,1077,starter, Annual ,24-12-2025,,55.35 USD, 20% , Active 
SUB-006319,1198, Starter ,quarterly,11-11-2025,05/26/2026,USD 56.11, 0% ,Paused 
SUB-006320,1246,Free, Annual ,11/20/2025,,$0.00,0%,Active
SUB-006321,14,Professional , Annual ,2025-10-01,05/11/2026,$157, 5% , Paused
SUB-006322,199, Starter , Monthly,31-10-2025,,$50, 15% , Active 
SUB-006323,1474, Professional ,Monthly,29/11/2025,,$146, 15% , Active
SUB-006324,454,Business , Monthly,2025-11-17,,274.88, 10% ,Active
SUB-006325,604,Professional,quarterly,"Aug 03, 2025",,151.09,0 %,ACTIVE
SUB-006326,1498,Free ,Monthly ,08/21/2025,,$0.00, 0% , Active
SUB-006327,1089,Professional,quarterly,"Jul 05, 2025",,USD 134.73,,ACTIVE
SUB-006328,101, Business, Monthly ,10/12/2025,2026-01-17,312.61, 15% , Cancelled
SUB-006329,95,Professional ,Quarterly,18 Jan 2025,,166.91,10%, Active
SUB-006330,1438, Starter ,Monthly ,19-03-2025,,$47, 10% ,active
SUB-006331,293,Business , Quarterly ,01/24/2025,,USD 282.80,0.0%, Active
SUB-006332,689,PROFESSIONAL,ANNUAL,01/01/2025,22 Jul 2025,USD 162.87,15.0%,expired
SUB-006333,434,STARTER,quarterly,01/05/2025,,47.22,20.0%,Active 
SUB-006334,1386,PROFESSIONAL,annual,"Dec 05, 2025",,USD 141.25, 0% ,Active 
SUB-006335,812,Free ,QUARTERLY,11/17/2025,,$0,20%,Active 
SUB-006336,1047,STARTER,Quarterly,06 Nov 2025,03/10/2026,48.91, 0% , Cancelled
SUB-006337,285,STARTER,MONTHLY,"Apr 20, 2025",,USD 54.81, 5% ,Active
SUB-006338,1203,PROFESSIONAL,quarterly,09 Apr 2025,,USD 157.14,20 %, Active
SUB-006339,861, Business , Quarterly,2025-12-11,,$299,10 %,Active
SUB-006340,461,Business ,ANNUAL,11-12-2025,21 Aug 2026,$309.05,0 %,Expired
SUB-006341,457,Free ,ANNUAL,15/01/2025,17-10-2025,USD 0.00,20.0%, Expired 
SUB-006342,547,STARTER, Monthly ,2025-08-02,,45.49,5%, Active
SUB-006343,256,business,Annual,18-09-2025,,284.63 USD,0.0%, Active
SUB-006344,1481,Free,Monthly,2025-11-28,"Jan 16, 2026",0.00, 20% ,Cancelled
SUB-006345,1069,professional,quarterly,05/10/2025,,169.76,0 %,Active
SUB-006346,754,Professional,QUARTERLY,2025-04-14,,140.70 USD,10.0%, Active
SUB-006347,1238,STARTER, Monthly ,03 Jan 2025,,45.88,20%, Active 
SUB-006348,1142,Free ,Annual ,"Sep 19, 2025",,0.00,5.0%, Active
SUB-006349,962,Business , Monthly ,02/07/2025,,$272.82,0 %,ACTIVE
SUB-006350,1339,STARTER,Annual ,25 Nov 2025,,52.12,0%,Active 
SUB-006351,305, Free ,quarterly,02/06/2025,,$0.00,20 %,Active 
SUB-006352,1139, Professional , Monthly ,02 Apr 2025,,136.26, 10% , Active 
SUB-006353,1288,professional,Annual,10/13/2025,,152.17,15 %,Active
SUB-006354,566, Business , Monthly,"Feb 19, 2025",,340.69, 15% ,active
SUB-006355,1250, Starter ,monthly,10/02/2025,,49.33, 0% , Active 
SUB-006356,1071,Enterprise ,Annual ,"Jan 25, 2025",,$790.31,20 %,Active
SUB-006357,952,Professional ,monthly,23/10/2025,,171.27 USD,5.0%,Active
SUB-006358,1301,enterprise,monthly,03/12/2025,,USD 825.36, 10% ,Active
SUB-006359,938,BUSINESS, Monthly,2025-10-17,,297.15,5 %,Active 
SUB-006360,191, Professional, Monthly ,24-07-2025,,148.47 USD,20.0%,Active
SUB-006361,445, Professional,Quarterly,01/03/2025,23-12-2025,$141, 20% ,EXPIRED
SUB-006362,766,Professional, Annual ,07/28/2025,2025-12-14,USD 153.18,15.0%, Cancelled 
SUB-006363,206,business,monthly,13 Nov 2025,,301.90 USD, 5% , Active 
SUB-006364,1009,BUSINESS,Annual,19-01-2025,15-03-2025,$289.34, 0% , Expired
SUB-006365,1349,Professional , Quarterly ,2025-09-30,2026-07-21,$140.08,15 %,cancelled
SUB-006366,540,PROFESSIONAL,Monthly,11/14/2025,,145.69,10.0%,active
SUB-006367,838, Professional ,MONTHLY,31 Jan 2025,,$153,5 %,active
SUB-006368,266,BUSINESS,MONTHLY,02/09/2025,,USD 273.46, 0% ,ACTIVE
SUB-006369,1109,Business , Monthly,17 Dec 2025,2026-06-12,$281,0%,cancelled
SUB-006370,419, Free ,quarterly,"Aug 25, 2025",,0.00 USD,15 %,ACTIVE
SUB-006371,112,enterprise,QUARTERLY,"Apr 30, 2025",02/25/2026,USD 827.54,5%,cancelled
SUB-006372,1468,STARTER,Quarterly ,"Nov 16, 2025",,44.88 USD,20 %,active
SUB-006373,710,STARTER,Monthly,02-10-2025,,52.59 USD, 15% , Active 
SUB-006374,757,enterprise,Annual ,10/17/2025,,731.45,10.0%,ACTIVE
SUB-006375,710, Starter,Annual,2025-07-07,,USD 53.15,10%,Active
SUB-006376,1478,professional, Annual ,25/08/2025,12/27/2025,$162.04,10.0%,cancelled
SUB-006377,627,Starter , Annual ,26/03/2025,,52.08, 20% ,Active
SUB-006378,1261,Starter,quarterly,05/22/2025,,53.07,15 %,Active
SUB-006379,1273,Professional, Annual,15-11-2025,,USD 137.38, 10% , Active
SUB-006380,9,Professional,Annual,16/05/2025,,161.17 USD, 5% ,Active 
SUB-006381,1339, Professional,Monthly ,05 Sep 2025,,$139,0 %,Active
SUB-006382,1153,Free, Monthly,28/12/2025,,$0,15.0%,active
SUB-006383,421,professional, Quarterly ,19-02-2025,,$169.22, 0% ,Active
SUB-006384,444,Business,Monthly ,16-03-2025,,USD 306.69,0.0%, Active
SUB-006385,503,Professional , Monthly ,04-09-2025,2025-10-28,$170.14,5.0%,Cancelled
SUB-006386,1276, Starter, Monthly ,12/16/2025,,45.19,0 %,Active 
SUB-006387,837,business,annual,22/03/2025,,USD 304.80,20%, Active
SUB-006388,1288, Starter, Annual ,12/28/2025,,$44.86, 20% ,active
