transaction_id,user_id,transaction_date,transaction_amount,payment_type,transaction_type,currency
Q4-TX-002612,596,2025-10-18,$159.41,paypal, Subscription,usd
Q4-TX-002613,451,22 Oct 2025,114.31,Credit Card,Add-on,US Dollar
Q4-TX-002614,1052,"Nov 30, 2025",$237.91,PAYPAL,Add-on ,usd
Q4-TX-002615,413,03 Oct 2025,$228.07, Debit Card,Upgrade,usd
Q4-TX-002616,1458,2025-11-14,195.51 USD,Debit Card , Upgrade,USD
Q4-TX-002617,1068,10/22/2025,154.55,bank transfer,Add-on ,USD
Q4-TX-002618,705,2025-11-16,456.59 USD, PayPal, Upgrade,USD
Q4-TX-002619,558,"Nov 05, 2025",USD 276.70, Bank Transfer ,upgrade,USD
Q4-TX-002620,396,11/08/2025,USD 184.15,Credit Card ,Subscription ,usd
Q4-TX-002621,902,2025-10-07,$135, Bank Transfer ,subscription,US Dollar
Q4-TX-002622,465,27-12-2025,USD 35.92,bank transfer, Upgrade,US Dollar
Q4-TX-002623,4,"Nov 04, 2025",$-145.04, Debit Card, Refund ,usd
Q4-TX-002624,863,03-12-2025,$253,DEBIT CARD,subscription,US Dollar
Q4-TX-002625,35,2025-10-12,189.47 USD,Debit Card,subscription,usd
Q4-TX-002626,160,2025-10-18,$61,PAYPAL,Upgrade,usd
Q4-TX-002627,1019,20 Oct 2025,330.66 USD, Credit Card, Subscription,US Dollar
Q4-TX-002628,50,08/10/2025,168.27 USD,Credit Card, Subscription,USD
Q4-TX-002629,784,"Oct 27, 2025",$259.56,BANK TRANSFER,ADD-ON,USD
Q4-TX-002630,1325,05 Oct 2025,396.30 USD,debit card,Add-on,US Dollar
Q4-TX-002631,750,2025-12-27,-74.04, Credit Card, Refund ,USD
Q4-TX-002632,1299,"Nov 20, 2025",-158.96,Debit Card , Refund,US Dollar
Q4-TX-002633,900008,"Oct 10, 2025",USD 220.84,paypal, Add-on ,US Dollar
Q4-TX-002634,1311,18-10-2025,108.22 USD, Credit Card, Upgrade ,US Dollar
Q4-TX-002635,1454,29 Dec 2025,-414.17, Bank Transfer ,refund,USD
Q4-TX-002636,796,2025-11-30,$-105.64,PAYPAL, Refund,usd
Q4-TX-002637,570,23-12-2025,38.64,credit card,UPGRADE,usd
Q4-TX-002638,403,09 Dec 2025,289.46,DEBIT CARD,subscription,USD
Q4-TX-002639,956,31 Oct 2025,$450.32,PayPal , Subscription,USD
Q4-TX-002640,1005,"Oct 10, 2025",, Debit Card, Refund ,usd
Q4-TX-002641,960,2025-11-22,233.51,Debit Card,ADD-ON,usd
Q4-TX-002642,228,16/12/2025,USD 198.27,Bank Transfer ,Upgrade,usd
Q4-TX-002643,1449,"Oct 22, 2025",165.92 USD,PayPal,Upgrade,usd
Q4-TX-002644,872,10/06/2025,208.19,Debit Card ,Upgrade,US Dollar
Q4-TX-002645,1419,19-10-2025,USD -172.74,Debit Card ,refund,US Dollar
Q4-TX-002646,945,29-10-2025,28.36 USD,CREDIT CARD,Add-on,usd
Q4-TX-002647,468,17 Oct 2025,97.16,Debit Card,Upgrade ,US Dollar
Q4-TX-002648,444,24/12/2025,USD 80.28, PayPal,upgrade,usd
Q4-TX-002649,598,"Nov 13, 2025",$-531, Debit Card , Refund,USD
Q4-TX-002650,1043,"Nov 16, 2025",146.55,debit card,Upgrade,US Dollar
Q4-TX-002651,362,07/11/2025,-199.93, Debit Card,Refund ,US Dollar
Q4-TX-002652,469,06/11/2025,606.14,credit card,SUBSCRIPTION,USD
Q4-TX-002653,862,16 Nov 2025,146.95,Credit Card, Upgrade ,usd
Q4-TX-002654,1411,30 Dec 2025,$106,BANK TRANSFER, Subscription ,US Dollar
Q4-TX-002655,879,01/11/2025,330.36,credit card,subscription,US Dollar
Q4-TX-002656,1348,16 Nov 2025,, Debit Card ,Refund,US Dollar
Q4-TX-002657,776,25/11/2025,$61.88,PAYPAL,ADD-ON,usd
Q4-TX-002658,403,10 Oct 2025,588.44, Credit Card,subscription,US Dollar
Q4-TX-002659,374,"Oct 08, 2025",162.67 USD,bank transfer,Subscription,USD
Q4-TX-002660,405,17-11-2025,USD -175.52,Credit Card,Refund ,US Dollar
Q4-TX-002661,1234,2025-10-01,,PayPal, Subscription ,USD
Q4-TX-002662,1261,05 Dec 2025,-92.36,Bank Transfer ,REFUND,USD
Q4-TX-002663,142,12/28/2025,$-318.48,PayPal ,Refund ,usd
Q4-TX-002664,1407,11/17/2025,$125.75,CREDIT CARD,Subscription ,usd
Q4-TX-002665,1393,10/05/2025,262.72,PayPal ,UPGRADE,US Dollar
Q4-TX-002666,1357,26 Oct 2025,$145,DEBIT CARD, Add-on ,USD
Q4-TX-002667,1169,05/12/2025,41.02, PayPal,ADD-ON,USD
Q4-TX-002668,11,"Oct 31, 2025",178.00 USD, PayPal,Subscription,usd
Q4-TX-002669,653,11/20/2025,-275.30 USD, Debit Card ,REFUND,US Dollar
Q4-TX-002670,1305,14-10-2025,31.45,credit card, Upgrade,US Dollar
Q4-TX-002671,342,16 Oct 2025,USD 353.23,bank transfer,add-on,USD
Q4-TX-002672,1136,2025-10-08,USD 142.91, Bank Transfer,Add-on,US Dollar
Q4-TX-002673,752,"Nov 25, 2025",63.52,PAYPAL,Subscription ,US Dollar
Q4-TX-002674,589,2025-12-02,73.37 USD,PayPal,Add-on ,USD
Q4-TX-002675,937,2025-11-17,$142,Debit Card ,subscription,usd
Q4-TX-002676,1238,09 Dec 2025,$246.75,Debit Card ,Subscription ,US Dollar
Q4-TX-002677,565,13/12/2025,USD 421.72, PayPal , Subscription,usd
Q4-TX-002678,850,12/21/2025,$265.10,DEBIT CARD,Subscription,US Dollar
Q4-TX-002679,29,11/22/2025,$177.64, Debit Card ,Subscription ,usd
Q4-TX-002680,854,21-10-2025,$-51,debit card,refund,US Dollar
Q4-TX-002681,891,10/13/2025,356.80 USD, Credit Card ,ADD-ON,US Dollar
Q4-TX-002682,536,2025-12-01,$-336,Debit Card,Refund,US Dollar
Q4-TX-002683,1326,"Dec 30, 2025",USD 227.15,PAYPAL, Subscription ,US Dollar
Q4-TX-002684,993,10-10-2025,446.33 USD, Credit Card, Upgrade,US Dollar
Q4-TX-002685,661,"Nov 25, 2025",$82.53,Credit Card,Add-on ,USD
Q4-TX-002686,431,27/11/2025,497.22 USD, Credit Card ,SUBSCRIPTION,US Dollar
Q4-TX-002687,1302,2025-12-27,314.50, Debit Card,Upgrade ,USD
Q4-TX-002688,1136,2025-11-12,$402.70,PAYPAL,add-on,US Dollar
Q4-TX-002689,345,2025-12-14,144.04, Bank Transfer,subscription,usd
Q4-TX-002690,1241,"Dec 15, 2025",-292.59,PAYPAL, Refund,usd
Q4-TX-002691,1325,16 Nov 2025,$58,Debit Card,Upgrade,usd
Q4-TX-002692,900003,13-11-2025,477.77,CREDIT CARD,add-on,USD
Q4-TX-002693,312,10/01/2025,USD 561.28,paypal, Upgrade ,USD
Q4-TX-002694,1137,27/12/2025,USD 149.98,credit card,ADD-ON,usd
Q4-TX-002695,1384,10/03/2025,397.34 USD,PayPal ,subscription,USD
Q4-TX-002696,1273,2025-12-24,246.37 USD, PayPal ,subscription,usd
Q4-TX-002697,1004,12/07/2025,207.27,debit card,SUBSCRIPTION,US Dollar
Q4-TX-002698,705,05/10/2025,$193,paypal,UPGRADE,US Dollar
Q4-TX-002699,135,2025-10-17,$180.91,Debit Card,SUBSCRIPTION,US Dollar
Q4-TX-002700,785,19/11/2025,321.12 USD, PayPal , Upgrade ,US Dollar
Q4-TX-002701,1298,24/10/2025,$235, Debit Card ,Upgrade ,USD
Q4-TX-002702,1172,2025-10-30,60.71,debit card,SUBSCRIPTION,usd
Q4-TX-002703,619,20/11/2025,88.93, Credit Card, Upgrade,USD
Q4-TX-002704,708,"Dec 08, 2025",452.42,Debit Card,Upgrade ,usd
Q4-TX-002705,1455,21-10-2025,127.89 USD,debit card,Upgrade,US Dollar
Q4-TX-002706,1449,11/03/2025,374.81,PayPal ,Subscription ,usd
Q4-TX-002707,1259,30-11-2025,683.77, Bank Transfer,Add-on ,USD
Q4-TX-002708,379,2025-10-19,$-143.96,PAYPAL, Refund ,usd
Q4-TX-002709,202,08-11-2025,$34,PAYPAL,UPGRADE,US Dollar
Q4-TX-002710,1219,07/12/2025,$44, Credit Card, Subscription,USD
Q4-TX-002711,623,11/16/2025,101.45,BANK TRANSFER,Add-on ,USD
Q4-TX-002712,211,06-11-2025,97.62,paypal,subscription,usd
Q4-TX-002713,503,"Dec 13, 2025",$179.57, Credit Card,upgrade,US Dollar
Q4-TX-002714,1238,03/12/2025,80.42, Credit Card ,Add-on ,usd
Q4-TX-002715,715,12-12-2025,-719.86 USD,Bank Transfer,refund,USD
Q4-TX-002716,525,13-10-2025,305.55,PAYPAL,SUBSCRIPTION,usd
Q4-TX-002717,41,"Nov 17, 2025",112.52,BANK TRANSFER,add-on,usd
Q4-TX-002718,127,21-10-2025,212.94, PayPal ,Add-on,US Dollar
Q4-TX-002719,1350,10/24/2025,338.08 USD, PayPal,Upgrade,usd
Q4-TX-002720,35,2025-11-09,542.30,Credit Card ,ADD-ON,US Dollar
Q4-TX-002721,134,"Dec 19, 2025",$198.43,debit card,Upgrade,usd
Q4-TX-002722,1382,"Oct 12, 2025",-231.06,bank transfer,Refund,US Dollar
Q4-TX-002723,71,12/26/2025,$186.78, Bank Transfer , Upgrade ,USD
Q4-TX-002724,193,"Dec 05, 2025",$557,Debit Card, Upgrade ,US Dollar
Q4-TX-002725,364,2025-11-11,255.61, Credit Card, Add-on,US Dollar
Q4-TX-002726,1073,"Dec 23, 2025",USD -230.38, Credit Card,refund,usd
Q4-TX-002727,504,15/12/2025,258.57 USD,Debit Card ,Upgrade ,usd
Q4-TX-002728,219,2025-11-06,120.02 USD,Bank Transfer , Subscription,USD
Q4-TX-002729,685,10-10-2025,221.91 USD,Credit Card,ADD-ON,US Dollar
Q4-TX-002730,828,09-10-2025,-216.66 USD, Credit Card,Refund ,USD
Q4-TX-002731,206,"Oct 21, 2025",414.53,Credit Card ,subscription,usd
Q4-TX-002732,1402,05 Dec 2025,USD 200.51,PayPal ,Subscription ,US Dollar
Q4-TX-002733,4,2025-12-20,-130.99,Bank Transfer , Refund ,USD
Q4-TX-002734,201,2025-11-29,$167.25,debit card,UPGRADE,usd
Q4-TX-002735,872,29/11/2025,$155.80,CREDIT CARD,SUBSCRIPTION,usd
Q4-TX-002736,425,"Oct 27, 2025",USD -87.56, Bank Transfer ,refund,USD
Q4-TX-002737,1099,07-11-2025,-294.70,BANK TRANSFER,REFUND,US Dollar
Q4-TX-002738,1019,2025-10-31,482.50,BANK TRANSFER,Subscription ,USD
Q4-TX-002739,295,12/13/2025,$258.74,Debit Card, Upgrade,usd
Q4-TX-002740,857,03-11-2025,$511.59,PayPal,UPGRADE,US Dollar
Q4-TX-002741,1257,09 Oct 2025,USD 683.29,Bank Transfer, Add-on ,US Dollar
Q4-TX-002742,186,08-10-2025,19.15, Bank Transfer, Upgrade,USD
Q4-TX-002743,272,17-12-2025,-76.32,Bank Transfer, Refund ,usd
Q4-TX-002744,750,25/10/2025,USD 61.29, PayPal,Upgrade ,USD
Q4-TX-002745,680,"Dec 25, 2025",$-527.67,BANK TRANSFER,REFUND,USD
Q4-TX-002746,349,10-12-2025,132.35, PayPal ,SUBSCRIPTION,usd
Q4-TX-002747,726,11/12/2025,$63.72, Credit Card ,UPGRADE,US Dollar
Q4-TX-002748,808,11 Oct 2025,$73, PayPal , Subscription,US Dollar
Q4-TX-002749,558,"Dec 22, 2025",175.42,Debit Card , Add-on ,USD
Q4-TX-002750,330,"Oct 13, 2025",$273,PayPal, Upgrade ,US Dollar
Q4-TX-002751,724,11 Dec 2025,$173,PayPal,Add-on ,usd
Q4-TX-002752,440,06/11/2025,$-252.93, Credit Card,REFUND,US Dollar
Q4-TX-002753,632,"Oct 15, 2025",104.44,Credit Card , Add-on,usd
Q4-TX-002754,226,2025-12-16,USD 186.14, Debit Card,ADD-ON,US Dollar
Q4-TX-002755,231,2025-11-23,$253,credit card, Upgrade,USD
Q4-TX-002756,703,"Nov 29, 2025",536.60,CREDIT CARD,ADD-ON,usd
Q4-TX-002757,964,02-12-2025,,PayPal, Add-on ,usd
Q4-TX-002758,30,10/09/2025,$-266.32,DEBIT CARD,REFUND,usd
Q4-TX-002759,1248,23/10/2025,-166.22,Credit Card ,Refund ,US Dollar
Q4-TX-002760,1244,2025-11-18,$-67.79, Bank Transfer,Refund ,USD
Q4-TX-002761,94,2025-12-08,269.15,bank transfer,UPGRADE,US Dollar
Q4-TX-002762,775,27/11/2025,$244.72, Credit Card ,Add-on ,USD
Q4-TX-002763,195,26-10-2025,457.70,DEBIT CARD, Add-on,usd
Q4-TX-002764,921,21/10/2025,-280.37 USD, Bank Transfer ,Refund ,US Dollar
Q4-TX-002765,746,13/11/2025,519.01 USD, PayPal,Upgrade,usd
Q4-TX-002766,17,21/11/2025,$-356.17,credit card,Refund,US Dollar
Q4-TX-002767,737,2025-10-16,230.94 USD,credit card,Subscription,USD
Q4-TX-002768,380,11/26/2025,285.94,CREDIT CARD,Upgrade ,USD
Q4-TX-002769,1293,17 Oct 2025,$145, PayPal, Upgrade,usd
Q4-TX-002770,1452,"Dec 21, 2025",389.80,Credit Card, Add-on ,USD
Q4-TX-002771,891,"Oct 16, 2025",350.01,CREDIT CARD,Subscription,US Dollar
Q4-TX-002772,1398,24/11/2025,160.49 USD,BANK TRANSFER, Subscription ,US Dollar
Q4-TX-002773,561,12/10/2025,,debit card,ADD-ON,usd
Q4-TX-002774,1244,2025-12-15,291.22 USD,bank transfer, Add-on ,usd
Q4-TX-002775,476,25-12-2025,$188,BANK TRANSFER, Add-on ,usd
Q4-TX-002776,1016,15/12/2025,$371,DEBIT CARD,Subscription,usd
Q4-TX-002777,109,29-12-2025,$-201,DEBIT CARD,Refund,US Dollar
Q4-TX-002778,109,2025-12-28,121.01, Credit Card,SUBSCRIPTION,usd
Q4-TX-002779,1160,07/11/2025,$-262, Credit Card,REFUND,USD
Q4-TX-002780,1292,12/25/2025,795.90 USD,Debit Card, Add-on,USD
Q4-TX-002781,588,2025-12-11,$957.45,Credit Card , Upgrade ,USD
Q4-TX-002782,364,"Dec 31, 2025",USD 94.40, Bank Transfer,Add-on,USD
Q4-TX-002783,394,2025-10-09,$-53,PayPal ,refund,usd
Q4-TX-002784,869,04/11/2025,,paypal,Subscription,US Dollar
Q4-TX-002785,347,2025-10-05,373.56,PAYPAL,Add-on,USD
Q4-TX-002786,840,06/11/2025,$592.87,DEBIT CARD, Upgrade,USD
Q4-TX-002787,791,11/27/2025,$223.71, Debit Card , Add-on,USD
Q4-TX-002788,1064,"Oct 24, 2025",$262,bank transfer, Upgrade,USD
Q4-TX-002789,1192,22-12-2025,100.41 USD, Bank Transfer , Upgrade ,usd
Q4-TX-002790,1209,28/12/2025,, Bank Transfer, Add-on,USD
Q4-TX-002791,1473,07-12-2025,166.97 USD,BANK TRANSFER,ADD-ON,USD
Q4-TX-002792,1027,10/18/2025,411.32,Credit Card , Upgrade,USD
Q4-TX-002793,814,08/12/2025,USD 179.80,PayPal, Upgrade,US Dollar
Q4-TX-002794,1323,25 Dec 2025,132.64, PayPal ,Subscription,US Dollar
Q4-TX-002795,109,27/11/2025,271.51, Debit Card ,Upgrade,USD
Q4-TX-002796,467,11/06/2025,-213.25,credit card, Refund ,US Dollar
Q4-TX-002797,591,2025-10-28,-240.88 USD, Credit Card,REFUND,USD
Q4-TX-002798,648,11/10/2025,USD -69.67,PAYPAL, Refund ,USD
Q4-TX-002799,966,07/11/2025,$144.95, Bank Transfer , Subscription,USD
Q4-TX-002800,287,13/10/2025,198.99 USD,bank transfer,Subscription,USD
Q4-TX-002801,1493,2025-10-18,318.53,Debit Card, Upgrade ,usd
Q4-TX-002802,573,"Nov 06, 2025",418.63 USD,PAYPAL,UPGRADE,USD
Q4-TX-002803,958,"Nov 07, 2025",$-243.53,DEBIT CARD,Refund ,US Dollar
Q4-TX-002804,337,03-11-2025,161.72,paypal,Subscription ,usd
Q4-TX-002805,567,"Oct 24, 2025",$198,Debit Card, Upgrade,US Dollar
Q4-TX-002806,1265,19 Dec 2025,126.55 USD, PayPal,Add-on ,usd
Q4-TX-002807,1296,03-11-2025,180.41 USD, Debit Card,Add-on,USD
Q4-TX-002808,547,2025-10-08,$214.12,BANK TRANSFER, Add-on,USD
Q4-TX-002809,1386,"Dec 24, 2025",USD 237.10, Credit Card, Upgrade,USD
Q4-TX-002810,790,13/12/2025,184.00,DEBIT CARD, Add-on ,USD
Q4-TX-002811,262,12/23/2025,USD 130.92,Bank Transfer,upgrade,usd
Q4-TX-002812,409,26/12/2025,222.02 USD, PayPal,Subscription,US Dollar
Q4-TX-002813,1452,07 Nov 2025,324.95 USD, Bank Transfer ,Upgrade ,USD
Q4-TX-002814,1074,19/12/2025,USD 101.04,debit card,add-on,USD
Q4-TX-002815,1357,2025-11-10,$-387,Debit Card, Refund ,USD
Q4-TX-002816,663,2025-11-18,450.83,paypal, Upgrade,USD
Q4-TX-002817,482,"Nov 21, 2025",401.04, Bank Transfer, Subscription ,US Dollar
Q4-TX-002818,613,11/14/2025,"1,018.82", Credit Card,ADD-ON,usd
Q4-TX-002819,847,10/24/2025,107.77,paypal,Subscription ,USD
Q4-TX-002820,242,21/12/2025,-65.51,bank transfer,refund,USD
Q4-TX-002821,1212,"Dec 18, 2025",-108.30,PayPal ,REFUND,US Dollar
Q4-TX-002822,799,"Nov 28, 2025",94.14,Credit Card ,ADD-ON,US Dollar
Q4-TX-002823,954,04/10/2025,USD 189.10,PayPal , Add-on,US Dollar
Q4-TX-002824,392,23 Nov 2025,$198.76,Debit Card, Subscription,usd
Q4-TX-002825,1203,10/11/2025,420.12, PayPal , Add-on ,USD
Q4-TX-002826,118,18 Nov 2025,-195.70,bank transfer,Refund ,US Dollar
Q4-TX-002827,594,10-12-2025,$95.90,DEBIT CARD,Subscription,usd
Q4-TX-002828,990,30/11/2025,$328.20, PayPal ,Upgrade,usd
Q4-TX-002829,1250,24/12/2025,$-250.89,bank transfer, Refund ,US Dollar
Q4-TX-002830,1166,"Oct 04, 2025",217.27, Credit Card,Upgrade ,USD
Q4-TX-002831,92,12/18/2025,196.51 USD,Credit Card ,Upgrade ,US Dollar
Q4-TX-002832,1277,25-10-2025,USD 427.88,BANK TRANSFER,UPGRADE,US Dollar
Q4-TX-002833,114,13 Nov 2025,$-254.04,Bank Transfer ,Refund,US Dollar
Q4-TX-002834,159,11/22/2025,USD 711.21,DEBIT CARD, Add-on,usd
Q4-TX-002835,785,07/10/2025,-288.65 USD,Bank Transfer, Refund,usd
Q4-TX-002836,1471,18-11-2025,$-105,PayPal , Refund ,usd
Q4-TX-002837,1135,03-10-2025,USD 248.93,bank transfer,upgrade,usd
Q4-TX-002838,463,"Nov 20, 2025",200.47 USD, Credit Card,ADD-ON,US Dollar
Q4-TX-002839,248,20/10/2025,135.32 USD, PayPal ,Upgrade,USD
Q4-TX-002840,1394,11 Dec 2025,,CREDIT CARD, Refund,usd
Q4-TX-002841,154,2025-10-20,$224.65,PayPal,ADD-ON,US Dollar
Q4-TX-002842,341,2025-10-18,292.96 USD,Bank Transfer, Upgrade ,usd
Q4-TX-002843,407,"Nov 18, 2025",USD 410.46,Bank Transfer , Subscription ,USD
Q4-TX-002844,666,05-12-2025,$210.64,PayPal ,Upgrade ,US Dollar
Q4-TX-002845,510,2025-12-11,-114.35,CREDIT CARD,Refund,USD
Q4-TX-002846,1006,"Dec 31, 2025",788.29,DEBIT CARD,add-on,US Dollar
Q4-TX-002847,1276,2025-11-03,$215,Debit Card ,Add-on ,usd
Q4-TX-002848,439,30-10-2025,$188,CREDIT CARD, Upgrade,usd
Q4-TX-002849,1286,"Nov 28, 2025",, PayPal , Add-on,usd
Q4-TX-002850,1211,24/10/2025,306.40, Credit Card ,SUBSCRIPTION,usd
Q4-TX-002851,1411,20 Nov 2025,388.71,PayPal,UPGRADE,USD
Q4-TX-002852,78,2025-12-05,13.28, Bank Transfer,Add-on,US Dollar
Q4-TX-002853,344,2025-12-30,598.03, PayPal, Add-on ,usd
Q4-TX-002854,1029,"Oct 20, 2025",$455.24,credit card,subscription,usd
Q4-TX-002855,961,"Dec 03, 2025",$174,Debit Card,add-on,USD
Q4-TX-002856,805,04-11-2025,$81, Credit Card ,SUBSCRIPTION,USD
Q4-TX-002857,1012,23/10/2025,$-93,CREDIT CARD,refund,usd
Q4-TX-002858,1026,01 Oct 2025,$137,bank transfer,add-on,USD
Q4-TX-002859,1190,11/01/2025,$-136, Credit Card, Refund,USD
Q4-TX-002860,1104,"Dec 16, 2025",$376,BANK TRANSFER,upgrade,usd
Q4-TX-002861,668,10/04/2025,264.25 USD,Bank Transfer, Add-on,usd
Q4-TX-002862,521,28-11-2025,$148,Debit Card ,add-on,usd
Q4-TX-002863,1084,26 Oct 2025,$315.38,CREDIT CARD,subscription,usd
Q4-TX-002864,195,2025-10-14,-477.34 USD, Debit Card,Refund,US Dollar
Q4-TX-002865,586,12/04/2025,$-243.87, Credit Card,refund,US Dollar
Q4-TX-002866,298,11/12/2025,566.99,BANK TRANSFER,add-on,US Dollar
Q4-TX-002867,714,2025-12-31,$455.20,DEBIT CARD,upgrade,USD
Q4-TX-002868,1113,10/11/2025,238.34 USD, Debit Card ,Upgrade,USD
Q4-TX-002869,814,10/20/2025,231.21 USD, Bank Transfer,SUBSCRIPTION,USD
Q4-TX-002870,508,"Nov 22, 2025",USD -111.27, PayPal,Refund ,US Dollar
Q4-TX-002871,370,19 Oct 2025,35.10 USD,credit card,Subscription ,USD
Q4-TX-002872,1209,2025-11-22,USD 80.03, Bank Transfer, Add-on ,US Dollar
Q4-TX-002873,1226,14/11/2025,USD 215.82,bank transfer,Subscription,US Dollar
Q4-TX-002874,319,10/02/2025,USD 26.12, Bank Transfer,Upgrade ,US Dollar
Q4-TX-002875,494,12/13/2025,104.56,Credit Card , Subscription ,US Dollar
Q4-TX-002876,576,"Dec 07, 2025",171.01, Credit Card ,Add-on ,USD
Q4-TX-002877,1203,01 Oct 2025,USD 261.47,debit card,upgrade,usd
Q4-TX-002878,3,10/07/2025,391.14,PAYPAL, Add-on ,USD
Q4-TX-002879,190,"Nov 23, 2025",125.25 USD,Debit Card ,UPGRADE,USD
Q4-TX-002880,1205,2025-11-26,USD 316.18,CREDIT CARD,subscription,usd
Q4-TX-002881,342,08 Dec 2025,USD -112.93,PayPal,Refund,US Dollar
Q4-TX-002882,1414,12/29/2025,$-613,Credit Card , Refund,USD
Q4-TX-002883,646,"Dec 21, 2025",322.99, Credit Card,upgrade,US Dollar
Q4-TX-002884,364,07-12-2025,$286, Credit Card ,Upgrade ,US Dollar
Q4-TX-002885,1231,11/24/2025,-121.69 USD, Credit Card , Refund ,US Dollar
Q4-TX-002886,1332,2025-12-08,105.59,debit card,Subscription ,USD
Q4-TX-002887,1320,14 Dec 2025,136.16, Debit Card ,upgrade,usd
Q4-TX-002888,1482,10-12-2025,$285,bank transfer, Add-on ,USD
Q4-TX-002889,738,"Dec 31, 2025",856.10,PayPal ,ADD-ON,usd
Q4-TX-002890,1388,11/22/2025,$193.51,Debit Card, Upgrade,usd
Q4-TX-002891,1437,06-10-2025,182.40, PayPal ,Subscription ,usd
Q4-TX-002892,1245,12 Nov 2025,383.88,Credit Card , Upgrade ,USD
Q4-TX-002893,1004,"Oct 16, 2025",$171.76,Bank Transfer,ADD-ON,US Dollar
Q4-TX-002894,530,"Oct 01, 2025",$-154,Debit Card,Refund ,usd
Q4-TX-002895,229,"Oct 10, 2025",530.63,CREDIT CARD,Subscription ,US Dollar
Q4-TX-002896,549,"Dec 21, 2025",83.18, Credit Card,Upgrade,usd
Q4-TX-002897,83,2025-12-12,USD 171.70, Debit Card, Upgrade,USD
Q4-TX-002898,1489,30 Oct 2025,64.25 USD, PayPal ,UPGRADE,USD
Q4-TX-002899,638,2025-10-01,USD -289.80,DEBIT CARD,Refund ,USD
Q4-TX-002900,578,19 Oct 2025,USD 226.47,PayPal,Upgrade,US Dollar
Q4-TX-002901,902,12/29/2025,-461.79,Debit Card ,Refund ,USD
Q4-TX-002902,313,07-10-2025,150.95 USD,Debit Card, Upgrade ,USD
Q4-TX-002903,434,03 Nov 2025,187.32,PAYPAL,Upgrade,US Dollar
Q4-TX-002904,1206,22 Oct 2025,USD -172.73,Debit Card , Refund ,usd
Q4-TX-002905,815,31 Oct 2025,$564,Bank Transfer,Add-on,US Dollar
Q4-TX-002906,185,2025-11-29,251.84 USD, Debit Card,SUBSCRIPTION,usd
Q4-TX-002907,1059,2025-12-13,271.19 USD, Debit Card, Add-on,USD
Q4-TX-002908,631,25-10-2025,$181.21,CREDIT CARD,UPGRADE,usd
Q4-TX-002909,1099,2025-12-31,$-161, Credit Card, Refund ,USD
Q4-TX-002910,261,"Nov 13, 2025",181.93,PayPal,Subscription,USD
Q4-TX-002911,1464,10/03/2025,12.10,bank transfer, Upgrade ,USD
Q4-TX-002912,1381,2025-10-19,$464.15,PAYPAL, Subscription ,US Dollar
Q4-TX-002913,521,29/12/2025,$239,PayPal , Add-on,US Dollar
Q4-TX-002914,1345,2025-11-27,480.39, Debit Card,Subscription,US Dollar
Q4-TX-002915,1470,20/10/2025,266.44 USD,PAYPAL, Subscription ,US Dollar
Q4-TX-002916,83,"Nov 21, 2025",$148,Debit Card , Upgrade,US Dollar
Q4-TX-002917,97,"Dec 22, 2025",USD 176.28,debit card,Subscription,USD
Q4-TX-002918,495,2025-11-09,USD -325.45, Debit Card ,Refund ,USD
Q4-TX-002919,339,18-10-2025,-293.52 USD,paypal,REFUND,USD
Q4-TX-002920,399,16/10/2025,USD 220.45,paypal, Subscription,USD
Q4-TX-002921,269,"Dec 03, 2025",$653,CREDIT CARD,UPGRADE,usd
Q4-TX-002922,148,"Dec 09, 2025",-155.29,PAYPAL, Refund ,US Dollar
Q4-TX-002923,1076,31-10-2025,USD 91.99,Credit Card , Upgrade,usd
Q4-TX-002924,353,"Oct 08, 2025",$122,Credit Card ,Add-on ,usd
Q4-TX-002925,58,02/12/2025,201.28,Credit Card ,Subscription,usd
Q4-TX-002926,749,25/12/2025,$290.48, Bank Transfer , Upgrade,US Dollar
Q4-TX-002927,13,04-12-2025,USD 221.56,PayPal,Add-on,USD
Q4-TX-002928,739,06/10/2025,79.07,BANK TRANSFER,subscription,USD
Q4-TX-002929,294,10/31/2025,202.06,BANK TRANSFER, Add-on ,usd
Q4-TX-002930,575,20 Nov 2025,-343.88, Credit Card,refund,USD
Q4-TX-002931,1186,18/12/2025,398.51,Credit Card,subscription,US Dollar
Q4-TX-002932,255,11/08/2025,-71.51 USD,paypal, Refund ,USD
Q4-TX-002933,900018,"Nov 10, 2025",$-139,Bank Transfer , Refund ,USD
Q4-TX-002934,1143,2025-10-01,-143.83,Credit Card ,refund,US Dollar
Q4-TX-002935,470,06-12-2025,-588.06 USD,Bank Transfer, Refund,usd
Q4-TX-002936,667,18/12/2025,505.19 USD,credit card, Add-on,usd
Q4-TX-002937,1043,2025-11-15,USD 205.25, Debit Card ,Upgrade ,US Dollar
Q4-TX-002938,697,2025-10-24,USD 184.10, Bank Transfer,subscription,usd
Q4-TX-002939,750,11/06/2025,782.46,Debit Card,ADD-ON,usd
Q4-TX-002940,1165,12/24/2025,413.00,PayPal , Subscription ,usd
Q4-TX-002941,51,"Oct 11, 2025",USD 112.52,Debit Card, Add-on,usd
Q4-TX-002942,683,12 Dec 2025,-518.36 USD, Credit Card,Refund,US Dollar
Q4-TX-002943,750,28 Nov 2025,$159.05, Bank Transfer , Add-on,usd
Q4-TX-002944,1196,19-11-2025,87.66 USD,Credit Card , Upgrade,usd
