transaction_id,user_id,transaction_date,amount,payment_method,transaction_type
Q1-TX-002589,602,21 Mar 2025,USD 264.92, Bank Transfer , Upgrade
Q1-TX-002590,407,24/01/2025,204.04, PayPal,UPGRADE
Q1-TX-002591,179,2025-01-31,USD -68.85,paypal,refund
Q1-TX-002592,606,"Feb 11, 2025",USD -13.40, PayPal,Refund 
Q1-TX-002593,982,2025-02-05,USD 140.25,DEBIT CARD,Upgrade
Q1-TX-002594,259,"Feb 20, 2025",265.25,Bank Transfer,Subscription
Q1-TX-002595,204,15-02-2025,USD 300.59, Debit Card ,ADD-ON
Q1-TX-002596,292,04 Mar 2025,199.32,CREDIT CARD, Add-on
Q1-TX-002597,133,"Feb 17, 2025",-94.61 USD,paypal, Refund 
Q1-TX-002598,17,11-03-2025,95.86 USD, PayPal, Subscription
Q1-TX-002599,387,"Jan 25, 2025",$189.41,paypal, Upgrade 
Q1-TX-002600,783,23/01/2025,398.34,Credit Card ,Add-on
Q1-TX-002601,117,14 Jan 2025,203.13, Credit Card , Subscription
Q1-TX-002602,941,2025-03-17,370.05, Bank Transfer , Subscription 
Q1-TX-002603,1456,31-03-2025,$118,Debit Card,upgrade
Q1-TX-002604,951,09-03-2025,$-561, Debit Card , Refund
Q1-TX-002605,102,02 Mar 2025,85.75, Debit Card,ADD-ON
Q1-TX-002606,1308,"Mar 31, 2025",242.44, PayPal,UPGRADE
Q1-TX-002607,397,13-02-2025,125.35 USD,bank transfer,subscription
Q1-TX-002608,1147,02/07/2025,37.54,Debit Card,Upgrade
Q1-TX-002609,966,19 Feb 2025,$272.99,PayPal ,UPGRADE
Q1-TX-002610,363,02 Feb 2025,172.42,paypal, Upgrade
Q1-TX-002611,1089,27/02/2025,$288.77,credit card, Subscription
Q1-TX-002612,1171,01/20/2025,$205.50, Bank Transfer,upgrade
Q1-TX-002613,91,27/02/2025,$-188, Credit Card ,REFUND
Q1-TX-002614,808,26 Jan 2025,216.14,PayPal ,Subscription
Q1-TX-002615,1112,2025-03-05,-96.36,credit card, Refund 
Q1-TX-002616,742,2025-01-12,$68, Credit Card,Add-on 
Q1-TX-002617,1401,"Feb 23, 2025",-516.64,Debit Card, Refund 
Q1-TX-002618,1435,01/30/2025,155.63,PayPal ,upgrade
Q1-TX-002619,492,30 Mar 2025,193.85, Credit Card ,Upgrade
Q1-TX-002620,449,"Feb 20, 2025",USD 628.71,Bank Transfer ,subscription
Q1-TX-002621,1182,2025-02-10,$198, Credit Card,upgrade
Q1-TX-002622,1232,"Jan 18, 2025",$160, Credit Card , Subscription 
Q1-TX-002623,513,"Mar 01, 2025",$546, Bank Transfer , Subscription 
Q1-TX-002624,45,22-02-2025,$-308.26,PAYPAL, Refund 
Q1-TX-002625,832,"Jan 04, 2025",218.97,Debit Card,Add-on 
Q1-TX-002626,632,02/02/2025,-52.09 USD, Credit Card,REFUND
Q1-TX-002627,449,02 Feb 2025,$-104,Debit Card, Refund 
Q1-TX-002628,1184,03/21/2025,-44.03 USD,BANK TRANSFER,refund
Q1-TX-002629,337,10 Jan 2025,110.21,Bank Transfer,add-on
Q1-TX-002630,88,10 Feb 2025,189.34,Credit Card,Subscription 
Q1-TX-002631,329,"Mar 23, 2025",-545.07, Credit Card,refund
Q1-TX-002632,1031,2025-02-19,131.92, PayPal , Upgrade 
Q1-TX-002633,395,"Jan 19, 2025",$185.29,CREDIT CARD, Add-on
Q1-TX-002634,979,03/22/2025,USD 211.65,Debit Card,Subscription 
Q1-TX-002635,226,20-02-2025,-117.83,Debit Card,REFUND
Q1-TX-002636,900019,30/01/2025,255.08, Debit Card, Subscription
Q1-TX-002637,954,"Feb 11, 2025",$211,Bank Transfer ,Subscription 
Q1-TX-002638,530,03/21/2025,USD 218.56,Bank Transfer , Add-on
Q1-TX-002639,1481,03/20/2025,196.46 USD,CREDIT CARD,Upgrade
Q1-TX-002640,284,03/29/2025,128.71,DEBIT CARD,Subscription 
Q1-TX-002641,902,16/02/2025,USD -143.51, PayPal,Refund 
Q1-TX-002642,588,2025-01-10,USD 102.05,Credit Card,SUBSCRIPTION
Q1-TX-002643,109,16-01-2025,149.58 USD, Bank Transfer ,Add-on
Q1-TX-002644,1141,22 Mar 2025,-221.78,Debit Card , Refund 
Q1-TX-002645,455,25 Feb 2025,144.59,BANK TRANSFER, Add-on
Q1-TX-002646,1227,03/01/2025,242.73 USD,PayPal,Add-on 
Q1-TX-002647,934,25-01-2025,$-363.63,Debit Card ,refund
Q1-TX-002648,1262,02/25/2025,$65.24, PayPal, Upgrade 
Q1-TX-002649,613,12-03-2025,USD 315.23, Credit Card,upgrade
Q1-TX-002650,1385,2025-02-27,$53, PayPal ,Upgrade
Q1-TX-002651,1271,21-01-2025,195.97,CREDIT CARD,SUBSCRIPTION
Q1-TX-002652,467,17/01/2025,USD -236.42,Debit Card,Refund 
Q1-TX-002653,161,05 Feb 2025,88.12 USD, PayPal,subscription
Q1-TX-002654,587,02/02/2025,66.37 USD,Debit Card, Upgrade 
Q1-TX-002655,539,23 Feb 2025,USD 144.95, PayPal ,upgrade
Q1-TX-002656,484,21/02/2025,226.10 USD, Credit Card , Add-on 
Q1-TX-002657,753,21 Jan 2025,$-231.67, Bank Transfer,refund
Q1-TX-002658,1231,16/01/2025,375.24,PayPal, Upgrade
Q1-TX-002659,1072,03/14/2025,566.69,debit card,Add-on 
Q1-TX-002660,1309,02/01/2025,USD 92.80,Bank Transfer ,upgrade
Q1-TX-002661,684,22/02/2025,129.09,Credit Card,ADD-ON
Q1-TX-002662,1435,03/03/2025,13.33, PayPal , Upgrade 
Q1-TX-002663,264,03-03-2025,$174.49,Debit Card ,ADD-ON
Q1-TX-002664,341,09 Jan 2025,46.33, Credit Card ,Add-on 
Q1-TX-002665,1290,07/03/2025,$171, Credit Card, Upgrade
Q1-TX-002666,1137,01/25/2025,USD 127.12, Debit Card , Add-on
Q1-TX-002667,960,03-03-2025,$132.07,Credit Card ,Add-on 
Q1-TX-002668,1139,22/02/2025,USD -342.41,DEBIT CARD,Refund
Q1-TX-002669,1335,02/17/2025,$142,PAYPAL,Subscription
Q1-TX-002670,1259,16-03-2025,$241.31,CREDIT CARD, Upgrade
Q1-TX-002671,1310,01-03-2025,$-124,BANK TRANSFER,REFUND
Q1-TX-002672,1012,27-03-2025,227.13 USD,PayPal,UPGRADE
Q1-TX-002673,1400,04/02/2025,$53,DEBIT CARD, Add-on
Q1-TX-002674,800,13/02/2025,662.62, Bank Transfer, Subscription 
Q1-TX-002675,1190,"Jan 14, 2025",344.18 USD,PayPal ,Upgrade 
Q1-TX-002676,900013,"Mar 14, 2025",192.62,PayPal ,subscription
Q1-TX-002677,208,"Feb 05, 2025",-160.83, Credit Card ,REFUND
Q1-TX-002678,862,"Jan 16, 2025",USD -73.41,Bank Transfer,REFUND
Q1-TX-002679,84,2025-01-09,$-690.12,Debit Card , Refund
Q1-TX-002680,876,"Mar 30, 2025",187.83,Bank Transfer,Upgrade 
Q1-TX-002681,130,2025-02-09,$100.29, Debit Card,add-on
Q1-TX-002682,189,21-01-2025,232.69,BANK TRANSFER,Upgrade 
Q1-TX-002683,1393,03/01/2025,USD -187.91,DEBIT CARD,Refund 
Q1-TX-002684,1260,11-01-2025,385.42,Bank Transfer ,add-on
Q1-TX-002685,1500,02/28/2025,501.54,paypal,SUBSCRIPTION
Q1-TX-002686,76,08-02-2025,USD -197.08,Bank Transfer , Refund 
Q1-TX-002687,661,31/03/2025,109.11,Debit Card ,Upgrade 
Q1-TX-002688,861,02 Jan 2025,-153.70 USD,Bank Transfer , Refund 
Q1-TX-002689,1336,2025-02-12,412.35,PayPal,Upgrade 
Q1-TX-002690,1162,25/02/2025,-252.39, Credit Card,REFUND
Q1-TX-002691,1173,19-01-2025,$-63,PAYPAL,Refund
Q1-TX-002692,1446,20/03/2025,-301.88,debit card,Refund 
Q1-TX-002693,1105,2025-01-12,66.74,DEBIT CARD,ADD-ON
Q1-TX-002694,990,02/28/2025,285.83, PayPal,UPGRADE
Q1-TX-002695,222,2025-01-10,$210.48, Credit Card ,Upgrade
Q1-TX-002696,969,2025-01-08,138.32,PayPal,subscription
Q1-TX-002697,404,01/10/2025,212.06, Debit Card, Subscription
Q1-TX-002698,1469,09/01/2025,110.14 USD,PayPal,SUBSCRIPTION
Q1-TX-002699,19,20/01/2025,$-183, Debit Card , Refund
Q1-TX-002700,312,01-02-2025,314.06,PayPal,UPGRADE
Q1-TX-002701,778,19/01/2025,218.72 USD,DEBIT CARD,Add-on
Q1-TX-002702,1335,"Feb 13, 2025",337.18,PayPal ,Upgrade
Q1-TX-002703,722,"Feb 23, 2025",USD 437.90, Credit Card,Subscription 
Q1-TX-002704,234,24 Feb 2025,, Bank Transfer ,REFUND
Q1-TX-002705,330,"Mar 29, 2025",286.30, Credit Card,subscription
Q1-TX-002706,543,2025-03-22,349.54,PAYPAL, Upgrade 
Q1-TX-002707,1242,14-01-2025,20.66,debit card,ADD-ON
Q1-TX-002708,642,15/03/2025,-114.93, PayPal,REFUND
Q1-TX-002709,258,03/14/2025,197.96 USD, Bank Transfer,Add-on
Q1-TX-002710,1001,07 Mar 2025,, Credit Card, Add-on 
Q1-TX-002711,950,12-01-2025,322.76 USD, PayPal, Subscription 
Q1-TX-002712,1133,18 Feb 2025,USD 342.47,CREDIT CARD,Subscription
Q1-TX-002713,980,13/02/2025,$528,Bank Transfer,add-on
Q1-TX-002714,1058,03/14/2025,353.33,PayPal,Add-on
Q1-TX-002715,824,10/01/2025,87.10,Debit Card,Upgrade
Q1-TX-002716,753,02/13/2025,$513.57,Debit Card,Add-on 
Q1-TX-002717,950,09 Jan 2025,$196,Bank Transfer , Subscription 
Q1-TX-002718,395,27/01/2025,USD 545.04,Debit Card,UPGRADE
Q1-TX-002719,726,03/19/2025,192.05, Credit Card,ADD-ON
Q1-TX-002720,1347,10-03-2025,$398.60,Credit Card , Add-on
Q1-TX-002721,190,2025-03-09,$240, Credit Card ,Subscription 
Q1-TX-002722,412,02/01/2025,168.52, Credit Card,Add-on
Q1-TX-002723,1111,20-03-2025,-72.16 USD, PayPal ,Refund
Q1-TX-002724,994,28-02-2025,$358, PayPal ,add-on
Q1-TX-002725,882,2025-02-20,$-221.67,Debit Card , Refund 
Q1-TX-002726,835,23 Feb 2025,USD 75.30, Debit Card, Subscription
Q1-TX-002727,732,02-03-2025,$119.18,Debit Card,Subscription 
Q1-TX-002728,249,19-01-2025,$130, PayPal,SUBSCRIPTION
Q1-TX-002729,670,03/12/2025,-158.35,Debit Card, Refund 
Q1-TX-002730,324,14/03/2025,266.70,PAYPAL, Subscription 
Q1-TX-002731,620,"Feb 24, 2025",USD -199.60,Bank Transfer,Refund 
Q1-TX-002732,180,07/03/2025,136.47, PayPal,add-on
Q1-TX-002733,1007,"Jan 10, 2025",403.00,PayPal,Upgrade
Q1-TX-002734,407,03/04/2025,-223.19, Bank Transfer,refund
Q1-TX-002735,526,18-02-2025,,BANK TRANSFER,Upgrade
Q1-TX-002736,421,31/03/2025,156.13,Debit Card,upgrade
Q1-TX-002737,1433,19/02/2025,170.48,Debit Card,Subscription
Q1-TX-002738,374,29/01/2025,USD 55.36,PayPal,Add-on 
Q1-TX-002739,1436,02/01/2025,$-232,Debit Card,Refund
Q1-TX-002740,1361,05/01/2025,$119,Bank Transfer ,Upgrade
Q1-TX-002741,402,31-01-2025,$-155.92,Credit Card,Refund 
Q1-TX-002742,1241,07 Jan 2025,350.02,paypal, Subscription
Q1-TX-002743,1438,"Jan 02, 2025",231.42,Bank Transfer,Subscription 
Q1-TX-002744,796,25-02-2025,-60.60,Bank Transfer , Refund 
Q1-TX-002745,441,02/12/2025,USD 59.08,Bank Transfer ,Subscription 
Q1-TX-002746,1297,18/01/2025,-236.45 USD, PayPal, Refund
Q1-TX-002747,338,23 Feb 2025,613.12,debit card,Upgrade
Q1-TX-002748,789,2025-03-15,USD 198.19,Credit Card, Add-on
Q1-TX-002749,1327,13 Feb 2025,$284,PAYPAL, Subscription 
Q1-TX-002750,1388,28-02-2025,$235, Debit Card, Upgrade
Q1-TX-002751,860,02/06/2025,USD 507.95,Debit Card,add-on
Q1-TX-002752,711,25-03-2025,323.63 USD,Bank Transfer ,upgrade
Q1-TX-002753,342,26/02/2025,236.15 USD,Debit Card , Add-on 
Q1-TX-002754,191,19-03-2025,-426.11,Bank Transfer,refund
Q1-TX-002755,1008,29 Jan 2025,$243.03, Debit Card,add-on
Q1-TX-002756,1259,2025-02-22,-88.36, Bank Transfer,refund
Q1-TX-002757,698,24 Jan 2025,346.68,CREDIT CARD,Subscription 
Q1-TX-002758,1314,17/03/2025,468.31,bank transfer,subscription
Q1-TX-002759,1291,08 Jan 2025,$403,PayPal,Upgrade
Q1-TX-002760,785,04 Jan 2025,310.84,PayPal, Upgrade
Q1-TX-002761,1405,"Mar 19, 2025",79.81 USD,bank transfer,add-on
Q1-TX-002762,233,21 Jan 2025,$101,Bank Transfer,Subscription
Q1-TX-002763,302,2025-01-18,332.50,bank transfer, Add-on 
Q1-TX-002764,557,"Feb 06, 2025",USD -179.76,Credit Card , Refund
Q1-TX-002765,263,03/09/2025,62.96, PayPal, Add-on 
Q1-TX-002766,483,"Mar 16, 2025",$-435,CREDIT CARD,refund
Q1-TX-002767,12,"Mar 12, 2025",USD 170.80,DEBIT CARD, Add-on
Q1-TX-002768,648,2025-03-11,$-545,credit card, Refund 
Q1-TX-002769,905,30/03/2025,282.38 USD,paypal,Add-on 
Q1-TX-002770,917,10-03-2025,$-155,PayPal ,Refund 
Q1-TX-002771,806,"Mar 08, 2025",276.98 USD,credit card,subscription
Q1-TX-002772,154,16-02-2025,$191.46,CREDIT CARD,Add-on 
Q1-TX-002773,136,27-03-2025,215.49, PayPal , Upgrade
Q1-TX-002774,1088,03/11/2025,$205.12,Debit Card ,Subscription
Q1-TX-002775,1086,25 Mar 2025,$374, Bank Transfer ,Subscription
Q1-TX-002776,378,11/02/2025,$-461.38,Debit Card ,refund
Q1-TX-002777,1376,2025-03-13,269.09 USD,Credit Card,subscription
Q1-TX-002778,1069,02/14/2025,$144, PayPal ,subscription
Q1-TX-002779,1132,03/02/2025,$241, Bank Transfer, Subscription
Q1-TX-002780,369,08-03-2025,497.49 USD, Credit Card , Add-on
Q1-TX-002781,701,2025-03-23,213.35,bank transfer,upgrade
Q1-TX-002782,642,"Jan 02, 2025",377.11 USD,debit card,SUBSCRIPTION
Q1-TX-002783,1348,07/01/2025,USD 259.20,PAYPAL, Subscription
Q1-TX-002784,675,06/02/2025,-165.98,bank transfer, Refund 
Q1-TX-002785,504,"Jan 07, 2025",$130.25,Bank Transfer,ADD-ON
Q1-TX-002786,1037,2025-03-27,335.85,Debit Card,Add-on 
Q1-TX-002787,99,01/21/2025,$266,DEBIT CARD,UPGRADE
Q1-TX-002788,1286,2025-03-17,100.91 USD,credit card,Add-on 
Q1-TX-002789,1494,2025-02-21,367.81 USD,BANK TRANSFER,upgrade
Q1-TX-002790,459,2025-01-06,245.25, Credit Card,Subscription 
Q1-TX-002791,701,05-01-2025,$519.04, Debit Card ,SUBSCRIPTION
Q1-TX-002792,422,2025-03-26,USD 60.42,Bank Transfer , Subscription 
Q1-TX-002793,266,"Jan 05, 2025",297.18 USD, Credit Card ,UPGRADE
Q1-TX-002794,993,"Jan 17, 2025",$-259.05,Credit Card ,REFUND
Q1-TX-002795,1362,24/02/2025,285.47, Credit Card,Add-on 
Q1-TX-002796,39,"Jan 28, 2025",134.47,DEBIT CARD, Subscription
Q1-TX-002797,1288,28 Mar 2025,39.93 USD,paypal,ADD-ON
Q1-TX-002798,663,02/17/2025,$122.95,credit card,ADD-ON
Q1-TX-002799,1476,02/07/2025,243.81 USD, PayPal,add-on
Q1-TX-002800,1123,21/02/2025,, Bank Transfer ,Subscription 
Q1-TX-002801,726,"Mar 14, 2025",$361,Bank Transfer,Upgrade
Q1-TX-002802,961,2025-01-12,$-202.37, Bank Transfer, Refund
Q1-TX-002803,645,19 Jan 2025,-765.67, PayPal,refund
Q1-TX-002804,994,14 Jan 2025,-166.28 USD,Bank Transfer ,REFUND
Q1-TX-002805,1039,03/29/2025,USD 639.73, PayPal,SUBSCRIPTION
Q1-TX-002806,1252,25-02-2025,$-343.00, Credit Card,REFUND
Q1-TX-002807,772,01-01-2025,-351.99 USD,paypal,REFUND
Q1-TX-002808,1176,23 Feb 2025,USD 154.92,Debit Card ,Upgrade
Q1-TX-002809,1456,12 Feb 2025,583.43,PayPal,Subscription 
Q1-TX-002810,917,10 Jan 2025,$-427, Debit Card ,Refund
Q1-TX-002811,1246,2025-01-01,USD 412.93,Debit Card, Upgrade
Q1-TX-002812,216,2025-03-11,-180.35,Bank Transfer ,REFUND
Q1-TX-002813,170,08-02-2025,$349,paypal, Add-on 
Q1-TX-002814,275,"Mar 08, 2025",USD 279.74,CREDIT CARD,subscription
Q1-TX-002815,1463,2025-01-13,$69,Credit Card, Add-on
Q1-TX-002816,1076,09/02/2025,194.59,credit card, Upgrade 
Q1-TX-002817,450,08/03/2025,183.22, Bank Transfer , Subscription 
Q1-TX-002818,1015,08/03/2025,USD 334.39,CREDIT CARD, Subscription
Q1-TX-002819,629,29-01-2025,,PAYPAL, Refund 
Q1-TX-002820,1022,26-01-2025,$206.72,BANK TRANSFER,Add-on
Q1-TX-002821,44,12/01/2025,307.94,PayPal ,ADD-ON
Q1-TX-002822,397,"Mar 30, 2025",USD 47.62,Bank Transfer,Upgrade 
Q1-TX-002823,845,08/02/2025,231.06, Credit Card,ADD-ON
Q1-TX-002824,706,16 Feb 2025,$181, Debit Card ,SUBSCRIPTION
Q1-TX-002825,474,2025-03-26,-216.29,Bank Transfer,REFUND
Q1-TX-002826,301,2025-02-26,-371.89 USD,PayPal , Refund
Q1-TX-002827,153,21-02-2025,$440.85, Debit Card,Add-on
Q1-TX-002828,125,12 Jan 2025,125.89, PayPal,Upgrade
Q1-TX-002829,567,"Jan 25, 2025",,Credit Card,subscription
Q1-TX-002830,1088,29 Jan 2025,$-471,Credit Card ,Refund 
Q1-TX-002831,1400,22-01-2025,-53.32,Debit Card ,Refund
Q1-TX-002832,14,25/03/2025,USD -276.47,PayPal,Refund 
Q1-TX-002833,692,19/03/2025,$268.93,Bank Transfer ,SUBSCRIPTION
Q1-TX-002834,778,2025-02-18,USD 601.64,paypal,Add-on 
Q1-TX-002835,394,10/02/2025,$447,paypal,Add-on 
Q1-TX-002836,541,18 Feb 2025,USD 201.83,CREDIT CARD,Add-on
Q1-TX-002837,1164,12 Mar 2025,200.21, Debit Card,Upgrade 
Q1-TX-002838,1038,02/12/2025,$391.80, Bank Transfer ,subscription
Q1-TX-002839,777,02/19/2025,241.16 USD,Credit Card ,subscription
Q1-TX-002840,640,17/01/2025,-199.50,Credit Card ,refund
Q1-TX-002841,18,07/02/2025,$130.60,PayPal,Subscription
Q1-TX-002842,1235,"Feb 07, 2025",$274, Bank Transfer,subscription
Q1-TX-002843,544,02/12/2025,USD 177.82,BANK TRANSFER,add-on
Q1-TX-002844,757,01/12/2025,$653,Credit Card ,Subscription 
Q1-TX-002845,1466,02/15/2025,80.69,Bank Transfer ,UPGRADE
Q1-TX-002846,54,19-03-2025,71.46 USD, Debit Card ,SUBSCRIPTION
Q1-TX-002847,1164,2025-03-15,281.02,Debit Card, Add-on 
Q1-TX-002848,207,2025-03-06,$341.24,BANK TRANSFER, Add-on 
Q1-TX-002849,637,2025-01-07,-170.49,paypal,REFUND
Q1-TX-002850,734,"Feb 26, 2025",$297.57,PayPal,Upgrade
Q1-TX-002851,1348,03 Jan 2025,230.58,bank transfer, Upgrade 
Q1-TX-002852,660,03/15/2025,$313, PayPal,ADD-ON
Q1-TX-002853,875,30/01/2025,224.08 USD, Debit Card ,Upgrade
Q1-TX-002854,1479,01/24/2025,$-248.59, PayPal,Refund 
Q1-TX-002855,205,15-02-2025,269.40 USD,Bank Transfer , Add-on
Q1-TX-002856,827,2025-03-03,857.25,Credit Card,Add-on 
Q1-TX-002857,76,02/01/2025,162.30 USD,Bank Transfer , Subscription
Q1-TX-002858,50,20-03-2025,189.17, PayPal, Upgrade 
Q1-TX-002859,1123,2025-02-28,$-172.78,paypal,REFUND
Q1-TX-002860,925,03/03/2025,80.68,DEBIT CARD,Subscription 
Q1-TX-002861,1061,23 Feb 2025,$346,paypal,subscription
Q1-TX-002862,833,12-02-2025,$200.64,PAYPAL, Subscription 
Q1-TX-002863,472,02/26/2025,-170.02,Bank Transfer ,Refund 
Q1-TX-002864,256,12 Jan 2025,$-167,debit card,refund
Q1-TX-002865,163,"Mar 24, 2025",-558.23 USD,PAYPAL,refund
Q1-TX-002866,1168,"Mar 09, 2025",528.53,Debit Card ,Subscription
Q1-TX-002867,1231,26-02-2025,$595.28,DEBIT CARD,add-on
Q1-TX-002868,216,26/02/2025,-182.35,paypal, Refund 
Q1-TX-002869,1460,"Jan 02, 2025",49.79 USD,Credit Card,Upgrade
Q1-TX-002870,179,03/27/2025,$-201,Credit Card, Refund
Q1-TX-002871,646,21 Feb 2025,207.15 USD, Debit Card, Add-on 
Q1-TX-002872,1252,26-01-2025,301.72,Credit Card,SUBSCRIPTION
Q1-TX-002873,175,05-01-2025,140.66,Bank Transfer ,Subscription
Q1-TX-002874,1065,27/02/2025,-192.59 USD, Bank Transfer ,Refund
Q1-TX-002875,868,2025-02-05,190.50 USD, PayPal ,Subscription
Q1-TX-002876,530,2025-02-04,USD 363.82,PayPal,upgrade
Q1-TX-002877,910,08/03/2025,$-313.93, PayPal,REFUND
Q1-TX-002878,927,04 Jan 2025,302.21,Bank Transfer, Subscription
Q1-TX-002879,264,30/01/2025,114.99, Bank Transfer ,SUBSCRIPTION
Q1-TX-002880,1177,13-01-2025,661.88 USD,debit card,Subscription
Q1-TX-002881,1425,26-02-2025,525.99 USD, Credit Card,UPGRADE
Q1-TX-002882,247,24 Mar 2025,$448,Bank Transfer , Add-on
Q1-TX-002883,400,27-01-2025,-46.94 USD,credit card, Refund
Q1-TX-002884,1141,13-01-2025,96.17,PAYPAL,upgrade
Q1-TX-002885,229,26 Mar 2025,$267, Debit Card ,Upgrade
Q1-TX-002886,117,06 Feb 2025,195.65 USD, Debit Card ,ADD-ON
Q1-TX-002887,520,07-01-2025,105.95,paypal, Upgrade 
Q1-TX-002888,720,08 Feb 2025,$-164, Bank Transfer ,Refund 
Q1-TX-002889,454,2025-01-27,590.60,DEBIT CARD,Upgrade
Q1-TX-002890,1353,2025-01-30,130.16, PayPal,Upgrade
Q1-TX-002891,1110,02-01-2025,512.64, Debit Card ,SUBSCRIPTION
Q1-TX-002892,1274,31 Jan 2025,USD -218.37, Bank Transfer , Refund 
Q1-TX-002893,642,"Mar 27, 2025",120.66,Credit Card ,Upgrade
Q1-TX-002894,32,29-03-2025,$109,Credit Card,Subscription
Q1-TX-002895,1174,28/03/2025,$214.71,Debit Card ,add-on
Q1-TX-002896,223,31-03-2025,, Bank Transfer , Subscription
Q1-TX-002897,622,"Mar 03, 2025",USD 259.34,PayPal, Add-on 
Q1-TX-002898,1409,03/01/2025,$69, Bank Transfer ,Add-on 
Q1-TX-002899,1493,13/02/2025,$467.59,PayPal , Upgrade
Q1-TX-002900,1302,03/01/2025,172.53, Credit Card ,ADD-ON
Q1-TX-002901,74,10 Mar 2025,$-440,Debit Card , Refund
Q1-TX-002902,439,01/17/2025,$98,CREDIT CARD, Upgrade 
Q1-TX-002903,1484,06 Jan 2025,347.46,Bank Transfer,Upgrade
Q1-TX-002904,52,03/20/2025,63.81,PayPal,UPGRADE
Q1-TX-002905,390,01/03/2025,$248,Credit Card,SUBSCRIPTION
Q1-TX-002906,689,21-02-2025,496.20,DEBIT CARD,ADD-ON
Q1-TX-002907,24,20/02/2025,USD 434.06,credit card, Add-on
Q1-TX-002908,846,23-01-2025,-275.59 USD,DEBIT CARD,Refund 
Q1-TX-002909,501,16/03/2025,USD 296.04, Credit Card,Add-on 
Q1-TX-002910,922,"Mar 15, 2025",$251.10,Bank Transfer,ADD-ON
Q1-TX-002911,948,10/03/2025,-244.83, Bank Transfer , Refund 
Q1-TX-002912,359,2025-02-12,USD 35.84,PayPal,Subscription
Q1-TX-002913,570,"Mar 16, 2025",$346.02, Debit Card , Subscription 
Q1-TX-002914,660,11 Mar 2025,USD -121.15,DEBIT CARD, Refund 
Q1-TX-002915,306,16/03/2025,$190.02, Credit Card ,Upgrade 
Q1-TX-002916,200,03-02-2025,$286,DEBIT CARD,ADD-ON
Q1-TX-002917,1343,01-03-2025,383.15,debit card,Add-on 
Q1-TX-002918,743,01/09/2025,$97,debit card, Add-on 
Q1-TX-002919,602,09 Mar 2025,125.70,debit card, Upgrade 
Q1-TX-002920,835,27-02-2025,, Bank Transfer, Add-on 
Q1-TX-002921,1027,"Feb 12, 2025",355.91 USD, Bank Transfer,subscription
Q1-TX-002922,684,15 Jan 2025,-431.07,Credit Card, Refund 
Q1-TX-002923,199,2025-03-10,$310,paypal, Upgrade
Q1-TX-002924,496,2025-01-22,USD 212.81,DEBIT CARD,UPGRADE
Q1-TX-002925,464,03/24/2025,$376, PayPal, Subscription
Q1-TX-002926,1180,26 Feb 2025,$-78,Bank Transfer, Refund
Q1-TX-002927,105,"Jan 02, 2025",-245.30,PayPal , Refund
Q1-TX-002928,18,23-02-2025,$383, PayPal ,Add-on 
Q1-TX-002929,803,17-03-2025,232.31,credit card, Upgrade 
Q1-TX-002930,1274,02/09/2025,$120.55, PayPal,SUBSCRIPTION
Q1-TX-002931,1108,29-03-2025,133.63 USD,PayPal ,Subscription 
Q1-TX-002932,1372,"Feb 18, 2025",-234.08,CREDIT CARD,Refund 
Q1-TX-002933,847,22 Jan 2025,242.37,paypal,subscription
Q1-TX-002934,1129,2025-01-16,USD 31.29, Credit Card, Subscription
Q1-TX-002935,1257,10-03-2025,USD 404.67, Bank Transfer ,Subscription 
Q1-TX-002936,496,"Feb 21, 2025",USD 148.24,paypal,subscription
Q1-TX-002937,1172,25-01-2025,USD 91.53, PayPal,Add-on 
Q1-TX-002938,518,02 Jan 2025,241.50,Credit Card ,Upgrade
Q1-TX-002939,1252,"Feb 06, 2025",127.36,credit card,Upgrade
Q1-TX-002940,1230,01/02/2025,172.94,paypal, Add-on 
Q1-TX-002941,660,28 Jan 2025,315.63,PayPal, Subscription 
Q1-TX-002942,374,16/01/2025,$257.83,credit card, Subscription 
Q1-TX-002943,1026,11 Mar 2025,192.03,Credit Card ,subscription
Q1-TX-002944,1198,2025-02-24,160.45 USD, PayPal , Add-on
Q1-TX-002945,1410,08/02/2025,211.60 USD,Credit Card ,subscription
Q1-TX-002946,1256,2025-02-13,$-175.47, Credit Card ,refund
Q1-TX-002947,1485,23/02/2025,$88.22, PayPal, Upgrade
Q1-TX-002948,1309,31/03/2025,234.01,PAYPAL,Add-on 
Q1-TX-002949,1027,03/29/2025,$-608, Bank Transfer,Refund
Q1-TX-002950,605,"Jan 21, 2025",$-77, Credit Card, Refund
Q1-TX-002951,884,06/01/2025,-497.80,BANK TRANSFER,refund
Q1-TX-002952,233,04-01-2025,USD 160.48,PayPal ,Subscription 
Q1-TX-002953,187,03/19/2025,169.05,Credit Card,Upgrade 
Q1-TX-002954,1172,2025-01-16,53.86 USD,bank transfer, Upgrade 
Q1-TX-002955,670,30/01/2025,$647.09,Debit Card,Subscription
Q1-TX-002956,1286,09 Mar 2025,151.36 USD,paypal, Add-on 
Q1-TX-002957,1369,26/03/2025,$72.72,CREDIT CARD,Subscription 
Q1-TX-002958,720,03/01/2025,108.60,debit card,UPGRADE
Q1-TX-002959,1362,03/20/2025,$-139.02, Credit Card ,REFUND
Q1-TX-002960,1300,2025-01-14,-201.83,PAYPAL, Refund
